mlb_player_id,full_name,milb_age,milb_level,milb_season,milb_pa,milb_ab,milb_h,milb_2b,milb_3b,milb_hr,milb_bb,milb_so,milb_sb,mlb_age,mlb_season,mlb_pa,mlb_ab,mlb_h,mlb_2b,mlb_3b,mlb_hr,mlb_bb,mlb_so,mlb_sb,milb_avg,milb_obp,milb_slg,milb_ops,milb_iso,milb_bb_rate,milb_k_rate,mlb_avg,mlb_obp,mlb_slg,mlb_ops,mlb_iso,mlb_bb_rate,mlb_k_rate,age_gap
650559,Bryan De La Cruz,26,AAA,2022,54,50,16,3,0,4,4,13,1.0,28,2024,622,584,136,25,0,21,29,170,5,0.32,0.37037037037037035,0.62,0.9903703703703703,0.3,0.07407407407407407,0.24074074074074073,0.2328767123287671,0.2652733118971061,0.3835616438356164,0.6488349557327225,0.1506849315068493,0.04662379421221865,0.2733118971061093,2
650559,Bryan De La Cruz,26,AAA,2022,54,50,16,3,0,4,4,13,1.0,29,2025,50,47,9,1,0,0,3,18,1,0.32,0.37037037037037035,0.62,0.9903703703703703,0.3,0.07407407407407407,0.24074074074074073,0.19148936170212766,0.24,0.2127659574468085,0.4527659574468085,0.021276595744680854,0.06,0.36,3
650559,Bryan De La Cruz,29,AAA,2025,411,369,97,15,1,15,35,103,8.0,29,2025,50,47,9,1,0,0,3,18,1,0.26287262872628725,0.32116788321167883,0.43089430894308944,0.7520621921547683,0.1680216802168022,0.0851581508515815,0.25060827250608275,0.19148936170212766,0.24,0.2127659574468085,0.4527659574468085,0.021276595744680854,0.06,0.36,0
650619,Meibrys Viloria,24,AA,2021,131,110,28,5,0,3,18,32,0.0,25,2022,75,63,10,1,0,2,11,29,0,0.2545454545454545,0.3511450381679389,0.38181818181818183,0.7329632199861207,0.12727272727272732,0.13740458015267176,0.24427480916030533,0.15873015873015872,0.28,0.2698412698412698,0.5498412698412698,0.1111111111111111,0.14666666666666667,0.38666666666666666,1
650619,Meibrys Viloria,24,AAA,2021,212,174,40,9,1,5,32,68,0.0,25,2022,75,63,10,1,0,2,11,29,0,0.22988505747126436,0.33962264150943394,0.3793103448275862,0.7189329863370202,0.14942528735632182,0.1509433962264151,0.32075471698113206,0.15873015873015872,0.28,0.2698412698412698,0.5498412698412698,0.1111111111111111,0.14666666666666667,0.38666666666666666,1
650619,Meibrys Viloria,25,AAA,2022,218,175,49,13,0,5,40,49,2.0,25,2022,75,63,10,1,0,2,11,29,0,0.28,0.40825688073394495,0.44,0.848256880733945,0.15999999999999998,0.1834862385321101,0.22477064220183487,0.15873015873015872,0.28,0.2698412698412698,0.5498412698412698,0.1111111111111111,0.14666666666666667,0.38666666666666666,0
650859,Luis Rengifo,24,AAA,2021,228,207,68,16,4,8,17,32,13.0,28,2025,541,501,119,16,3,9,33,104,10,0.3285024154589372,0.37280701754385964,0.5603864734299517,0.9331934909738113,0.23188405797101452,0.07456140350877193,0.14035087719298245,0.2375249500998004,0.2809611829944547,0.33532934131736525,0.61629052431182,0.09780439121756485,0.06099815157116451,0.1922365988909427,4
650859,Luis Rengifo,25,AAA,2022,112,99,31,5,2,4,12,24,2.0,28,2025,541,501,119,16,3,9,33,104,10,0.31313131313131315,0.38392857142857145,0.5252525252525253,0.9091810966810967,0.21212121212121215,0.10714285714285714,0.21428571428571427,0.2375249500998004,0.2809611829944547,0.33532934131736525,0.61629052431182,0.09780439121756485,0.06099815157116451,0.1922365988909427,3
650907,René Pinto,25,AAA,2021,211,201,60,11,0,12,7,58,2.0,26,2022,83,80,17,3,0,2,2,35,0,0.29850746268656714,0.3175355450236967,0.5323383084577115,0.8498738534814081,0.23383084577114432,0.03317535545023697,0.27488151658767773,0.2125,0.2289156626506024,0.325,0.5539156626506024,0.11250000000000002,0.024096385542168676,0.42168674698795183,1
650907,René Pinto,25,AA,2021,171,153,37,9,0,8,15,56,2.0,26,2022,83,80,17,3,0,2,2,35,0,0.24183006535947713,0.30409356725146197,0.45751633986928103,0.761609907120743,0.2156862745098039,0.08771929824561403,0.32748538011695905,0.2125,0.2289156626506024,0.325,0.5539156626506024,0.11250000000000002,0.024096385542168676,0.42168674698795183,1
650907,René Pinto,25,AAA,2021,211,201,60,11,0,12,7,58,2.0,27,2023,105,103,26,3,0,6,2,34,0,0.29850746268656714,0.3175355450236967,0.5323383084577115,0.8498738534814081,0.23383084577114432,0.03317535545023697,0.27488151658767773,0.2524271844660194,0.26666666666666666,0.4563106796116505,0.7229773462783171,0.2038834951456311,0.01904761904761905,0.3238095238095238,2
650907,René Pinto,25,AA,2021,171,153,37,9,0,8,15,56,2.0,27,2023,105,103,26,3,0,6,2,34,0,0.24183006535947713,0.30409356725146197,0.45751633986928103,0.761609907120743,0.2156862745098039,0.08771929824561403,0.32748538011695905,0.2524271844660194,0.26666666666666666,0.4563106796116505,0.7229773462783171,0.2038834951456311,0.01904761904761905,0.3238095238095238,2
650907,René Pinto,26,AAA,2022,306,282,75,26,2,14,22,82,1.0,26,2022,83,80,17,3,0,2,2,35,0,0.26595744680851063,0.31699346405228757,0.5212765957446809,0.8382700597969684,0.25531914893617025,0.0718954248366013,0.2679738562091503,0.2125,0.2289156626506024,0.325,0.5539156626506024,0.11250000000000002,0.024096385542168676,0.42168674698795183,0
650907,René Pinto,26,AAA,2022,306,282,75,26,2,14,22,82,1.0,27,2023,105,103,26,3,0,6,2,34,0,0.26595744680851063,0.31699346405228757,0.5212765957446809,0.8382700597969684,0.25531914893617025,0.0718954248366013,0.2679738562091503,0.2524271844660194,0.26666666666666666,0.4563106796116505,0.7229773462783171,0.2038834951456311,0.01904761904761905,0.3238095238095238,1
650907,René Pinto,27,AAA,2023,160,146,37,12,0,9,10,46,1.0,27,2023,105,103,26,3,0,6,2,34,0,0.2534246575342466,0.29375,0.5205479452054794,0.8142979452054795,0.26712328767123283,0.0625,0.2875,0.2524271844660194,0.26666666666666666,0.4563106796116505,0.7229773462783171,0.2038834951456311,0.01904761904761905,0.3238095238095238,0
