prospect_id,prospect_name,mlb_player_id,game_pk,game_date,season,level,position,plate_appearances,at_bats,hits,singles,doubles,triples,home_runs,walks,strikeouts,hit_by_pitch,sac_flies,runs,rbi,pitches_seen,swings,swings_and_misses,foul_balls,balls_in_play,called_strikes,balls,pitches_in_zone,swings_in_zone,pitches_out_zone,swings_out_zone,hard_hit_balls,medium_hit_balls,soft_hit_balls,ground_balls,line_drives,fly_balls,popups,pull_hits,center_hits,opposite_hits,pa_runners_on,pa_risp,pa_two_outs,hits_risp,rbi_opportunities,pa_ahead_count,pa_behind_count,pa_even_count,barrels,weak_contact,topped_balls,under_balls
517,Drake Baldwin,686948,753283,2024-06-16,2024,AAA,OF,5,4,1,1,0,0,0,1,0,0,0,0,1,13,6,0,2,4,1,6,7,5,6,2,0,3,0,2,1,1,0,0,0,2,5,0,0,0,0,2,1,2,0,0,0,0
517,Drake Baldwin,686948,753510,2024-06-18,2024,AAA,OF,4,3,0,0,0,0,0,1,1,0,0,0,0,11,4,0,2,2,2,5,5,5,6,1,0,2,0,1,1,0,0,0,1,0,4,0,0,0,0,2,2,0,0,0,0,0
517,Drake Baldwin,686948,753509,2024-06-19,2024,AAA,OF,5,5,1,1,0,0,0,0,0,0,0,0,0,22,10,0,5,5,4,8,11,8,11,3,0,4,0,3,1,0,0,0,0,1,5,0,0,0,0,2,2,1,0,0,0,0
517,Drake Baldwin,686948,753500,2024-06-20,2024,AAA,OF,5,5,0,0,0,0,0,0,2,0,0,0,0,22,6,0,3,3,8,8,10,7,12,4,0,3,0,3,0,0,0,0,0,0,5,0,0,0,0,1,2,2,0,0,0,0
517,Drake Baldwin,686948,753499,2024-06-21,2024,AAA,OF,4,3,1,1,0,0,0,1,2,0,0,0,0,19,3,0,2,1,6,10,6,3,13,3,0,1,0,0,1,0,0,0,1,0,4,0,0,0,0,2,1,1,0,0,0,0
517,Drake Baldwin,686948,753503,2024-06-22,2024,AAA,OF,5,4,3,2,0,0,1,1,0,0,0,0,4,19,6,0,2,4,3,10,8,5,11,1,1,3,0,2,1,2,0,0,1,2,5,0,0,0,0,3,0,2,1,0,0,0
517,Drake Baldwin,686948,753502,2024-06-23,2024,AAA,OF,4,4,1,0,1,0,0,0,0,0,0,0,2,14,7,0,3,4,2,5,9,7,5,0,0,2,0,1,1,1,0,0,0,2,4,0,0,0,0,1,1,2,0,0,0,0
517,Drake Baldwin,686948,753280,2024-06-26,2024,AAA,OF,5,5,3,3,0,0,0,0,0,0,0,0,0,13,7,0,2,5,2,4,7,7,6,1,0,4,0,4,0,1,0,0,2,2,5,0,0,0,0,2,1,2,0,0,0,0
517,Drake Baldwin,686948,753279,2024-06-27,2024,AAA,OF,4,4,1,0,1,0,0,0,0,0,0,0,0,11,6,0,2,4,3,2,7,4,4,2,1,3,0,1,3,0,0,0,2,1,4,0,0,0,0,1,2,1,1,0,0,0
517,Drake Baldwin,686948,753275,2024-06-28,2024,AAA,OF,5,3,0,0,0,0,0,2,2,0,0,0,0,28,6,0,5,1,9,13,11,7,17,5,0,1,0,1,0,0,0,0,0,0,5,0,0,0,0,3,2,0,0,0,0,0
517,Drake Baldwin,686948,753274,2024-06-29,2024,AAA,OF,5,4,0,0,0,0,0,1,0,0,0,0,0,14,5,0,1,4,4,5,7,4,7,1,0,1,1,2,0,2,0,0,1,1,5,0,0,0,0,1,2,2,0,0,0,0
517,Drake Baldwin,686948,753276,2024-06-30,2024,AAA,OF,4,2,1,1,0,0,0,2,1,0,0,0,0,14,4,0,3,1,1,9,3,2,11,3,0,1,0,1,0,0,0,0,0,0,4,0,0,0,0,2,1,1,0,0,0,0
517,Drake Baldwin,686948,752377,2024-07-03,2024,AAA,OF,7,5,1,1,0,0,0,2,1,0,0,0,0,23,7,0,3,4,3,13,10,6,13,1,0,3,0,2,1,1,0,0,1,1,7,0,0,0,0,5,1,1,0,0,0,0
517,Drake Baldwin,686948,752375,2024-07-05,2024,AAA,OF,5,2,1,1,0,0,0,3,1,0,0,0,1,26,7,0,6,1,5,14,8,6,18,4,0,1,0,1,0,0,0,0,0,1,5,0,0,0,0,3,1,1,0,0,0,0
517,Drake Baldwin,686948,752374,2024-07-06,2024,AAA,OF,6,6,2,1,0,0,1,0,0,0,0,0,1,29,9,0,4,5,7,13,10,5,19,6,3,2,0,2,2,2,0,0,1,2,6,0,0,0,0,4,2,0,2,0,0,0
517,Drake Baldwin,686948,752373,2024-07-07,2024,AAA,OF,5,5,3,1,1,0,1,0,1,0,0,0,1,17,5,0,1,4,5,7,9,6,8,1,1,2,0,2,0,3,0,0,1,2,5,0,0,0,0,3,1,1,1,0,0,0
517,Drake Baldwin,686948,753277,2024-07-09,2024,AAA,OF,5,4,1,0,1,0,0,1,2,0,0,0,0,20,5,0,3,2,8,7,9,6,11,4,0,2,0,2,0,0,0,0,0,1,5,0,0,0,0,1,3,1,0,0,0,0
517,Drake Baldwin,686948,753278,2024-07-10,2024,AAA,OF,5,3,2,1,0,0,1,2,0,0,0,0,2,27,11,1,7,3,3,13,13,9,14,2,1,2,0,1,1,2,0,0,0,2,5,0,0,0,0,3,0,2,1,0,0,0
517,Drake Baldwin,686948,753269,2024-07-11,2024,AAA,OF,4,3,0,0,0,0,0,1,0,0,0,0,0,17,4,0,1,3,4,9,7,3,10,1,0,2,0,2,0,1,0,0,0,1,4,0,0,0,0,3,1,0,0,0,0,0
517,Drake Baldwin,686948,753270,2024-07-20,2024,AAA,OF,4,3,1,1,0,0,0,1,1,0,0,0,0,16,5,0,3,2,2,9,8,6,8,0,0,2,0,1,1,0,0,0,1,0,4,0,0,0,0,1,0,3,0,0,0,0
517,Drake Baldwin,686948,753266,2024-07-20,2024,AAA,OF,4,3,0,0,0,0,0,1,0,0,0,0,0,16,5,0,2,3,4,7,7,5,9,1,0,3,0,3,0,0,0,0,0,0,4,0,0,0,0,1,1,2,0,0,0,0
517,Drake Baldwin,686948,753263,2024-07-21,2024,AAA,OF,5,4,0,0,0,0,0,1,3,0,0,0,0,19,7,1,5,1,5,7,9,7,10,3,0,0,0,0,0,1,0,0,1,0,5,0,0,0,0,1,4,0,0,0,0,0
517,Drake Baldwin,686948,753344,2024-07-23,2024,AAA,OF,5,3,2,1,1,0,0,2,0,0,0,0,2,22,7,0,4,3,3,12,11,7,11,0,0,3,0,2,1,0,0,0,1,1,5,0,0,0,0,2,0,3,0,0,0,0
517,Drake Baldwin,686948,753348,2024-07-24,2024,AAA,OF,5,5,0,0,0,0,0,0,2,0,0,0,0,13,5,0,2,3,7,1,11,7,2,0,0,3,0,3,0,0,0,0,0,0,5,0,0,0,0,0,4,1,0,0,0,0
517,Drake Baldwin,686948,753347,2024-07-25,2024,AAA,OF,5,4,1,1,0,0,0,1,1,0,0,0,1,17,5,0,2,3,5,7,10,9,7,0,0,3,0,2,1,0,0,0,0,1,5,0,0,0,0,1,1,3,0,0,0,0
517,Drake Baldwin,686948,753339,2024-07-27,2024,AAA,OF,4,3,1,1,0,0,0,1,2,0,0,0,0,19,6,0,5,1,6,7,6,2,13,6,0,1,0,1,0,0,0,0,0,1,4,0,0,0,0,1,2,1,0,0,0,0
517,Drake Baldwin,686948,753340,2024-07-28,2024,AAA,OF,5,3,1,1,0,0,0,1,0,1,0,0,0,23,11,0,8,3,1,10,11,9,12,2,0,3,0,2,1,0,0,0,0,1,5,0,0,0,0,3,0,2,0,0,0,0
517,Drake Baldwin,686948,753264,2024-07-30,2024,AAA,OF,4,4,1,1,0,0,0,0,1,0,0,0,0,12,5,0,2,3,3,4,5,5,7,3,0,2,0,2,0,1,0,0,1,0,4,0,0,0,0,1,2,1,0,0,0,0
517,Drake Baldwin,686948,753267,2024-07-31,2024,AAA,OF,4,3,2,0,1,0,1,0,1,0,1,0,2,15,3,0,0,3,7,5,9,5,6,1,1,0,0,0,0,3,0,0,0,2,4,0,0,0,0,1,2,1,1,0,0,0
517,Drake Baldwin,686948,753265,2024-08-01,2024,AAA,OF,4,4,0,0,0,0,0,0,1,0,0,0,0,14,5,0,2,3,4,5,7,6,7,1,2,1,0,1,2,0,0,0,2,0,4,0,0,0,0,2,1,1,0,0,0,0
517,Drake Baldwin,686948,753268,2024-08-02,2024,AAA,OF,5,5,2,1,1,0,0,0,1,0,0,0,0,29,14,0,10,4,6,9,16,12,13,4,0,3,0,2,1,1,0,0,0,2,5,0,0,0,0,1,1,3,0,0,0,0
517,Drake Baldwin,686948,753261,2024-08-04,2024,AAA,OF,5,5,2,1,1,0,0,0,1,0,0,0,1,19,11,0,7,4,4,4,8,7,11,7,0,1,0,0,1,2,0,0,0,3,5,0,0,0,0,1,3,1,0,0,0,0
517,Drake Baldwin,686948,752814,2024-08-07,2024,AAA,OF,4,4,0,0,0,0,0,0,2,0,0,0,0,20,6,0,4,2,7,7,10,6,10,2,0,2,0,2,0,0,0,0,0,0,4,0,0,0,0,1,3,0,0,0,0,0
517,Drake Baldwin,686948,752815,2024-08-08,2024,AAA,OF,5,2,2,2,0,0,0,3,0,0,0,0,0,23,7,0,5,2,2,14,6,4,17,4,0,2,0,1,1,0,0,0,0,1,5,0,0,0,0,3,2,0,0,0,0,0
517,Drake Baldwin,686948,752813,2024-08-09,2024,AAA,OF,5,4,1,1,0,0,0,1,0,0,0,0,1,21,10,0,6,4,3,8,10,8,11,2,1,2,0,1,2,0,0,0,1,1,5,0,0,0,0,1,1,3,0,0,0,0
517,Drake Baldwin,686948,752812,2024-08-11,2024,AAA,OF,4,3,1,0,1,0,0,1,0,0,0,0,1,18,7,0,4,3,2,9,7,6,11,2,0,3,0,1,2,0,0,0,0,2,4,0,0,0,0,2,1,1,0,0,0,0
517,Drake Baldwin,686948,753257,2024-08-13,2024,AAA,OF,4,4,3,3,0,0,0,0,1,0,0,0,2,12,4,0,1,3,3,5,7,5,5,0,0,3,0,2,1,0,0,0,2,1,4,0,0,0,0,2,1,1,0,0,0,0
517,Drake Baldwin,686948,753260,2024-08-14,2024,AAA,OF,6,5,3,3,0,0,0,1,0,0,0,0,5,24,8,0,3,5,4,12,10,8,14,1,0,4,0,3,1,1,0,0,1,3,6,0,0,0,0,3,1,2,0,0,0,0
517,Drake Baldwin,686948,753259,2024-08-15,2024,AAA,OF,6,3,0,0,0,0,0,1,0,0,2,0,3,23,11,0,6,5,3,9,9,8,14,4,0,1,0,1,0,3,1,0,1,1,6,0,0,0,0,3,0,3,0,0,0,1
517,Drake Baldwin,686948,753256,2024-08-17,2024,AAA,OF,5,4,2,1,1,0,0,1,1,0,0,0,1,17,4,0,1,3,5,8,7,4,10,0,0,2,1,2,1,0,0,0,1,1,5,0,0,0,0,2,3,0,0,0,0,0
517,Drake Baldwin,686948,753255,2024-08-18,2024,AAA,OF,5,5,2,1,0,0,1,0,0,0,0,0,3,10,5,0,0,5,4,1,6,3,4,2,1,3,0,2,1,3,0,0,3,0,5,0,0,0,0,0,2,3,1,0,0,0
517,Drake Baldwin,686948,752885,2024-08-20,2024,AAA,OF,4,4,0,0,0,0,0,0,0,0,0,0,0,13,5,0,1,4,2,6,7,5,6,1,1,1,0,0,2,2,0,0,1,3,4,0,0,0,0,3,0,1,0,0,0,0
517,Drake Baldwin,686948,752881,2024-08-21,2024,AAA,OF,6,4,2,2,0,0,0,1,0,0,1,0,1,24,9,0,4,5,5,10,10,8,14,1,1,2,0,1,1,3,0,0,2,3,6,0,0,0,0,3,2,1,0,0,0,0
517,Drake Baldwin,686948,752880,2024-08-22,2024,AAA,OF,5,4,2,1,0,0,1,1,0,0,0,0,4,21,12,0,8,4,0,9,8,8,13,4,1,3,0,3,0,1,0,0,0,2,5,0,0,0,0,2,2,1,1,0,0,0
517,Drake Baldwin,686948,752883,2024-08-23,2024,AAA,OF,1,1,1,1,0,0,0,0,0,0,0,0,0,3,2,0,1,1,1,0,3,2,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
517,Drake Baldwin,686948,752882,2024-08-24,2024,AAA,OF,5,4,0,0,0,0,0,1,0,0,0,0,0,22,11,0,7,4,1,10,10,8,12,3,1,3,0,3,1,0,0,0,1,0,5,0,0,0,0,4,0,1,0,0,0,0
517,Drake Baldwin,686948,752884,2024-08-25,2024,AAA,OF,5,5,3,3,0,0,0,0,1,0,0,0,1,9,4,0,0,4,3,2,4,4,5,2,0,4,0,2,2,0,0,0,2,2,5,0,0,0,0,1,1,3,0,0,0,0
517,Drake Baldwin,686948,753253,2024-08-27,2024,AAA,OF,5,5,0,0,0,0,0,0,2,0,0,0,0,17,7,1,3,3,6,4,8,6,9,5,0,1,0,1,0,2,0,0,0,2,5,0,0,0,0,0,3,2,0,0,0,0
517,Drake Baldwin,686948,753251,2024-08-28,2024,AAA,OF,5,4,1,1,0,0,0,1,0,0,0,0,1,14,4,0,0,4,2,8,6,4,8,0,0,3,0,3,0,1,0,0,0,1,5,0,0,0,0,2,1,2,0,0,0,0
517,Drake Baldwin,686948,753254,2024-08-30,2024,AAA,OF,4,3,0,0,0,0,0,1,1,0,0,0,0,20,8,0,6,2,5,7,10,7,10,3,0,2,0,1,1,0,0,0,1,0,4,0,0,0,0,1,3,0,0,0,0,0
517,Drake Baldwin,686948,753249,2024-08-31,2024,AAA,OF,5,5,2,1,1,0,0,0,2,0,0,0,0,19,10,0,7,3,5,4,8,8,11,7,0,3,0,2,1,0,0,0,1,1,5,0,0,0,0,0,4,1,0,0,0,0
517,Drake Baldwin,686948,753246,2024-09-01,2024,AAA,OF,4,4,1,0,0,0,1,0,0,0,0,0,1,12,7,1,2,4,2,3,7,6,5,2,1,2,0,2,0,3,0,0,2,0,4,0,0,0,0,0,0,4,1,0,0,0
517,Drake Baldwin,686948,752729,2024-09-03,2024,AAA,OF,4,2,0,0,0,0,0,1,1,1,0,0,0,11,2,0,1,1,3,5,5,4,6,0,1,0,0,0,0,1,0,0,0,1,4,0,0,0,0,2,2,0,0,0,0,0
517,Drake Baldwin,686948,752727,2024-09-04,2024,AAA,OF,4,1,0,0,0,0,0,3,0,0,0,0,0,23,5,1,3,1,3,15,4,2,19,3,0,1,0,1,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0
517,Drake Baldwin,686948,752726,2024-09-05,2024,AAA,OF,5,5,1,0,1,0,0,0,2,0,0,0,1,19,4,0,1,3,8,7,11,3,8,3,0,2,0,1,1,0,0,0,0,1,5,0,0,0,0,1,2,2,0,0,0,0
517,Drake Baldwin,686948,752722,2024-09-07,2024,AAA,OF,4,4,1,0,0,0,1,0,1,0,0,0,2,8,4,0,1,3,3,1,5,4,3,1,1,2,0,2,0,2,0,0,0,1,4,0,0,0,0,0,2,2,1,0,0,0
517,Drake Baldwin,686948,752725,2024-09-08,2024,AAA,OF,4,4,1,1,0,0,0,0,2,0,0,0,0,18,8,0,6,2,5,5,9,7,9,3,0,2,0,2,0,0,0,0,0,1,4,0,0,0,0,0,3,1,0,0,0,0
517,Drake Baldwin,686948,753250,2024-09-11,2024,AAA,OF,5,4,2,1,0,1,0,0,0,0,1,0,2,16,8,0,3,5,4,4,11,7,5,1,0,2,0,0,2,3,0,0,2,3,5,0,0,0,0,2,2,1,0,0,0,0
517,Drake Baldwin,686948,753247,2024-09-12,2024,AAA,OF,4,4,1,0,0,0,1,0,1,0,0,0,1,16,5,0,2,3,3,8,8,6,8,2,2,0,0,1,0,2,0,0,0,1,4,0,0,0,0,3,1,0,1,0,0,0
517,Drake Baldwin,686948,753245,2024-09-13,2024,AAA,OF,4,3,0,0,0,0,0,1,1,0,0,0,0,15,6,0,4,2,5,4,8,6,7,3,0,1,0,1,0,1,0,0,1,0,4,0,0,0,0,1,1,2,0,0,0,0
517,Drake Baldwin,686948,753241,2024-09-14,2024,AAA,OF,4,3,0,0,0,0,0,1,1,0,0,0,0,15,2,0,0,2,6,7,6,5,9,1,0,1,0,1,0,1,0,0,1,0,4,0,0,0,0,2,2,0,0,0,0,0
517,Drake Baldwin,686948,753243,2024-09-15,2024,AAA,OF,4,4,1,1,0,0,0,0,1,0,0,0,0,17,7,1,3,3,2,8,7,6,10,2,2,1,0,2,1,0,0,0,1,1,4,0,0,0,0,2,1,1,0,0,0,0
517,Drake Baldwin,686948,753022,2024-09-18,2024,AAA,OF,5,4,2,1,1,0,0,1,1,0,0,0,1,23,8,0,5,3,5,10,9,7,14,2,0,3,0,2,1,0,0,0,1,1,5,0,0,0,0,1,0,4,0,0,0,0
517,Drake Baldwin,686948,753021,2024-09-19,2024,AAA,OF,5,4,1,1,0,0,0,1,1,0,0,0,0,17,7,0,4,3,2,8,10,6,7,2,0,2,1,3,0,0,0,0,0,1,5,0,0,0,0,3,1,1,0,0,0,0
517,Drake Baldwin,686948,753019,2024-09-20,2024,AAA,OF,5,5,1,0,1,0,0,0,2,0,0,0,0,17,6,1,2,3,7,4,10,7,7,3,0,2,0,0,2,1,0,0,1,2,5,0,0,0,0,1,3,1,0,0,0,0
517,Drake Baldwin,686948,753020,2024-09-21,2024,AAA,OF,5,4,2,1,1,0,0,1,1,0,0,0,1,23,5,0,2,3,7,11,11,8,12,1,0,3,0,2,1,1,0,0,1,2,5,0,0,0,0,1,0,4,0,0,0,0
517,Drake Baldwin,686948,753018,2024-09-22,2024,AAA,OF,4,4,2,2,0,0,0,0,0,0,0,0,0,22,11,0,7,4,3,8,9,8,13,5,0,3,0,1,2,0,0,0,2,0,4,0,0,0,0,2,0,2,0,0,0,0
