rank,mlb_player_id,full_name,player_type,current_age,age_tier,primary_position,current_team,highest_level,pred_mlb_wrc_plus,combined_age_factor,prospect_value_score
378,815924,Eduardo Beltre,Hitter,18.99520876112252,Elite Youth,OF,0,A,79.10333333333334,3.61335270977419,127.55085381903135
379,680880,Grant Holman,Pitcher,25.35523613963039,Older Prospect,P,0,AAA,156.42597351215423,0.514250918685077,127.51821705147832
380,700287,Alfredo Zarraga,Pitcher,24.892539356605067,Standard Prospect,P,0,AAA,128.93394413092548,0.6450465118593782,127.417604513664
381,700341,Kenny Castillo,Hitter,21.404517453798768,Premium Prospect,C,0,A+,81.63085399449037,1.4515817829720816,127.2925426431135
382,682990,Quinn Priester,Pitcher,25.059548254620122,Older Prospect,P,0,AAA,136.8485167682927,0.5946420476974053,126.60449834303277
383,695521,Gavin Conticello,Hitter,22.327173169062284,Premium Prospect,3B,0,AA,86.1557945041816,1.078245073014348,126.41645630188094
384,687547,Ryan Ramsey,Pitcher,24.720054757015742,Standard Prospect,P,0,AAA,119.6033556338028,0.7012528511016829,126.14700170906366
385,801517,Spencer Giesting,Pitcher,24.268309377138944,Standard Prospect,P,0,AAA,99.15029411764704,0.8708734044746947,125.85380836421999
386,694580,Kemp Alderman,Hitter,23.134839151266256,Standard Prospect,OF,0,AAA,88.20294845360824,0.966518424720386,125.39613244877495
387,683953,Travis Bazzana,Hitter,23.1129363449692,Standard Prospect,2B,0,AAA,90.77787234042553,0.9772638806931351,125.18342832336249
388,694375,T.J. Nichols,Pitcher,23.290896646132786,Standard Prospect,P,0,AA,91.31480976537729,1.0009392311445906,125.15646032456081
389,691269,Adrian Placencia,Hitter,22.351813826146476,Premium Prospect,SS,0,AA,87.03643724696356,1.0645151697792041,124.75311262644748
390,678738,Juan Sanchez,Pitcher,24.903490759753595,Standard Prospect,P,0,AAA,127.2413656968877,0.6416233943044548,124.66288060388854
391,691369,Allan Castro,Hitter,22.376454483230663,Premium Prospect,CF,0,AA,87.7945995423341,1.0509508675790118,124.60802734994434
392,822535,Garrett Gainey,Pitcher,25.295003422313485,Older Prospect,P,0,AAA,149.81619784946236,0.5297617668560846,124.3374841915392
393,694227,Danyer Cueva,Hitter,21.366187542778917,Premium Prospect,SS,0,A+,79.93513513513514,1.4812876047395542,124.32727110179977
394,815195,Wilder Dalis,Hitter,19.19233401779603,Elite Youth,SS,0,A,81.0014598540146,3.2634696589531895,124.32126561157409
395,687792,DJ Herz,Pitcher,24.758384668035593,Standard Prospect,P,0,AAA,119.96511310063462,0.6883821747647128,124.29593462466967
396,681343,Shane Smith,Pitcher,25.51129363449692,Older Prospect,P,0,AAA,160.0,0.47599202208512004,123.96736223184868
397,805102,Byron Chourio,Hitter,20.386036960985628,Elite Youth,CF,0,A,79.7660626029654,1.7393043153565668,123.82318028712325
398,828667,Ching-Hsien Ko,Hitter,19.159479808350444,Elite Youth,OF,0,A,82.08695652173913,3.319459731017492,123.77114309100877
399,800195,Jorgelys Mota,Hitter,20.347707049965777,Elite Youth,SS,0,A,81.17004405286343,1.7754750331459233,123.76554034654473
400,703492,Nick Morabito,Hitter,22.42299794661191,Premium Prospect,OF,0,AA,88.16701754385966,1.0257744323984814,123.54655439787808
401,808365,Dameury Pena,Hitter,20.10130047912389,Elite Youth,SS,0,A,80.51510791366906,2.0253513715499643,123.36977712295695
402,800067,Jose Fleury,Pitcher,23.586584531143053,Standard Prospect,P,0,AAA,73.81955221625253,1.201128598961999,123.24181568711316
403,703190,Johanfran Garcia,Hitter,20.83230663928816,Elite Youth,C,0,A+,84.72277777777778,1.9594535788816245,122.87590423706129
404,815792,Chase Harlan,Hitter,19.249828884325805,Elite Youth,3B,0,A,82.1951219512195,3.1676351059058447,122.78072666714749
405,702556,Austin Overn,Hitter,22.414784394250514,Premium Prospect,OF,0,AA,87.16491228070176,1.0301754656816473,122.72009027042041
406,691449,Roberto Campos,Hitter,22.31895961670089,Premium Prospect,RF,0,AA,85.13810082063306,1.0828588440121028,122.69349643024081
407,694860,Jake Brooks,Pitcher,24.251882272416154,Standard Prospect,P,0,AA,136.68725055694478,0.6176302630846215,122.40897891387243
408,691392,Johnny Ascanio,Hitter,22.26420260095825,Premium Prospect,SS,0,AA,85.15560123329907,1.1140984752778378,122.28303701889213
409,815394,Theo Gillen,Hitter,20.071184120465436,Elite Youth,OF,0,A,84.80893854748604,2.058057677415082,122.12324424616472
410,700322,Keythel Key,Pitcher,21.9958932238193,Premium Prospect,P,0,AA,45.02641079434878,2.1489076527513764,122.11930441381827
411,806967,Brailer Guerrero,Hitter,19.288158795345655,Elite Youth,OF,0,A,82.20454545454545,3.105233657592583,122.11621959469875
412,808162,Joshua Liranzo,Hitter,19.121149897330596,Elite Youth,3B,0,A,80.61214953271028,3.385932926477104,121.80274662694146
413,701477,Erian Rodriguez,Pitcher,23.874058863791923,Standard Prospect,P,0,AA,114.55683433734936,0.7484889758695955,121.41425109862814
414,689441,Coleman Crow,Pitcher,24.772073921971252,Standard Prospect,P,0,AAA,118.33861405295315,0.6838390950922449,121.40646920600106
415,695735,Creed Willems,Hitter,22.34633812457221,Premium Prospect,C,0,AA,84.7219123505976,1.0675518798866626,121.26827107239451
416,802504,Myles Naylor,Hitter,20.48186173853525,Elite Youth,3B,0,A,80.43360655737705,1.6518672525672906,120.89328594123668
417,807744,Ty Cummings,Pitcher,23.93429158110883,Standard Prospect,P,0,AAA,83.29178521126761,1.0202367205898377,120.78395173847143
418,703161,Alexis Hernandez,Hitter,20.78028747433265,Elite Youth,SS,0,A+,81.77770773638969,2.0131395068417737,120.6572787920999
419,687931,Carson Whisenhunt,Pitcher,24.966461327857633,Standard Prospect,P,0,AAA,126.9203653846154,0.6222659096017086,120.52075855149738
420,695731,Braden Montgomery,Hitter,22.480492813141684,Premium Prospect,OF,0,AA,87.17137330754352,0.9954613931513673,120.48789537858501
421,803175,Ethan Anderson,Hitter,22.04791238877481,Premium Prospect,C,0,AA,85.86103286384977,1.2460482895901819,120.07112356457877
422,691284,Juan Corniel,Hitter,23.017111567419576,Standard Prospect,SS,0,AAA,85.49101229895932,1.0256345181874245,119.6866578297367
423,692374,Jose Ramos,Hitter,22.954140999315538,Premium Prospect,SS,0,AAA,87.34193548387097,1.0586602972622956,119.4298998802172
424,806071,Jonny Farmelo,Hitter,21.078713210130047,Premium Prospect,OF,0,A+,85.14399999999999,1.7230431744064896,118.88187951611617
425,694680,Trevor Martin,Pitcher,24.813141683778234,Standard Prospect,P,0,AAA,117.94955597014922,0.6703768400149611,118.53280606286403
426,807975,Yeiker Reyes,Hitter,19.975359342915812,Elite Youth,OF,0,A,80.4503937007874,2.1654532164557163,118.47867136998256
427,809707,Charlie Condon,Hitter,22.48596851471595,Premium Prospect,OF,0,AA,87.64210526315789,0.9926190357416212,118.23346884730589
428,814431,Jackson Castillo,Hitter,22.43668720054757,Premium Prospect,OF,0,AA,86.75653082549634,1.018478871117295,118.08434383531714
429,805315,Michael Walsh,Pitcher,24.722792607802873,Standard Prospect,P,0,AA,160.0,0.48369931678488154,118.01319526006164
430,701783,Cole Messina,Hitter,22.403832991101986,Premium Prospect,C,0,AA,86.096,1.036071300312171,117.98263306603297
431,696059,Johan Simon,Pitcher,24.27104722792608,Standard Prospect,P,0,AA,146.72552000577156,0.6115845897310591,117.76686611172869
432,804858,Bryan Rincon,Hitter,21.66461327857632,Premium Prospect,SS,0,A+,84.58629032258064,1.2643182304404308,117.6318930305541
433,800424,Oswaldo Osorio,Hitter,20.490075290896645,Elite Youth,SS,0,A,81.18341463414635,1.6445668848031598,117.25251809781538
434,806965,Starlyn Caba,Hitter,19.838466803559207,Elite Youth,SS,0,A,81.46728323699422,2.328044167579382,117.13556277854528
435,678868,Eddy Yean,Pitcher,24.28747433264887,Standard Prospect,P,0,AAA,93.07497487667776,0.8629591870274701,117.05781931673891
436,699305,Diego Mosquera,Hitter,21.568788501026695,Premium Prospect,SS,0,A+,83.40915980230642,1.3305005051138588,116.52472571049582
437,698937,Aneudis Mordán,Hitter,21.32785763175907,Premium Prospect,C,0,A+,83.26358851674641,1.5115648416834184,115.96184127929256
438,693433,Bryan Woo,Pitcher,25.689253935660506,Older Prospect,P,0,AAA,160.0,0.43557128790113114,115.94116917041968
439,814489,Brett Wichrowski,Pitcher,23.148528405201915,Standard Prospect,P,0,AA,79.81174103264605,1.073476900349586,115.89441218861774
440,800188,Dario Laverde,Hitter,20.61327857631759,Elite Youth,C,0,A+,83.74405594405594,2.1950780713622584,115.72135083454211
441,804249,Tate Kuehner,Pitcher,24.6652977412731,Standard Prospect,P,0,AAA,108.1372222222222,0.7200290651044206,115.69131222453869
442,803011,Sam Antonacci,Hitter,22.6694045174538,Premium Prospect,IF,0,AA,91.08072487644152,0.9017112038361618,115.68458854203931
443,806334,Alex Amalfi,Pitcher,24.635181382614647,Standard Prospect,P,0,AA,153.25101504887476,0.5064296236087571,115.54519833561062
444,699232,Anderdson Rojas,Hitter,21.585215605749486,Premium Prospect,2B,0,A+,81.8906646751307,1.318928868307611,115.29546549919627
445,703430,Anthony Scull,Hitter,21.700205338809035,Premium Prospect,OF,0,A+,83.41944444444444,1.240532354294567,115.11623312991401
446,691645,Jefrey De Los Santos,Hitter,22.360027378507873,Premium Prospect,SS,0,AA,84.16449438202247,1.0599754312428666,114.92436524304573
447,808326,Pablo Guerrero,Hitter,19.189596167008897,Elite Youth,OF,0,A,78.65794392523364,3.2681010768218206,114.71396714203097
448,696150,Eric Silva,Pitcher,23.014373716632445,Standard Prospect,P,0,AA,75.22290024353488,1.1462571795371501,114.42760454450503
449,805117,Jean Carlos Sio,Hitter,21.51403148528405,Premium Prospect,IF,0,A+,85.64372093023256,1.369764783840248,114.28003940905637
450,694900,Kyle Amendt,Pitcher,25.508555783709788,Older Prospect,P,0,AAA,160.0,0.4766399829021464,114.09952809266386
451,694805,Kyle Carr,Pitcher,23.42505133470226,Standard Prospect,P,0,AA,88.41593057971089,0.9367586464284665,114.02848445545025
452,692243,Jaden Woods,Pitcher,23.682409308692677,Standard Prospect,P,0,AA,100.23913483477246,0.8241285125509774,114.01925579283426
453,800193,Kelvin Hidalgo,Hitter,20.605065023956193,Elite Youth,SS,0,A,80.17121771217712,1.5454706938692837,113.75597020544852
454,808267,Jose Monzon,Hitter,19.890485968514717,Elite Youth,3B,0,A,80.6115759312321,2.264951984521666,113.74179000556686
455,805782,Ryan Lasko,Hitter,23.290896646132786,Standard Prospect,OF,0,AAA,89.3872,0.8931634547120162,113.69923343160649
456,806441,Nehomar Ochoa Jr.,Hitter,20.188911704312115,Elite Youth,OF,0,A,80.54416243654822,1.9329562541386673,113.64713467549198
457,671737,Taj Bradley,Pitcher,24.553045859000683,Standard Prospect,P,0,AAA,101.94490033222591,0.7599959658939521,113.60841055743852
458,702047,Alex Cook,Pitcher,24.528405201916495,Standard Prospect,P,0,AA,144.34229309163257,0.5354288286124396,113.44671845163812
459,691858,Jared Serna,Hitter,23.353867214236825,Standard Prospect,SS,0,AAA,88.39165275459098,0.8650976684176261,113.27408475207136
460,807277,Nick Montgomery,Hitter,19.917864476386036,Elite Youth,C,0,A,79.24,2.2323952835044554,112.72545571829174
461,689818,David Sandlin,Pitcher,24.62696783025325,Standard Prospect,P,0,AAA,104.17355175477564,0.733450283122134,112.57374420201342
462,807257,Ty Southisene,Hitter,20.251882272416154,Elite Youth,SS,0,A,84.11928020565553,1.8690039308200401,112.5405373122492
463,682607,Antonio Jimenez,Pitcher,24.424366872005475,Standard Prospect,P,0,AAA,96.12653846153847,0.808358042258159,112.51634831686351
464,700731,Keiner Delgado,Hitter,21.75770020533881,Premium Prospect,2B,0,A+,84.08715083798883,1.2029927861801506,112.42405169807522
465,694186,Shalin Polanco,Hitter,21.67008898015058,Premium Prospect,OF,0,A+,81.59483870967742,1.26063125026844,112.24121464578077
466,807239,Bernard Moon,Hitter,20.48186173853525,Elite Youth,SS,0,A,80.5409691629956,1.6518672525672906,112.18588874282393
467,678821,Luis Peralta,Pitcher,24.752908966461327,Standard Prospect,P,0,AAA,160.0,0.6902072668964767,111.96391358272284
468,700270,Yilber Díaz,Pitcher,25.136208076659823,Older Prospect,P,0,AAA,127.5545,0.5727518868669739,111.62415584688638
469,692027,Jose Sanabria,Hitter,22.940451745379878,Premium Prospect,SS,0,AAA,85.98744394618834,1.0659734196495898,111.6037841998979
470,682679,Dayan Frias,Hitter,23.288158795345655,Standard Prospect,3B,0,AAA,87.71869829012687,0.8944032313270663,110.8419737099084
471,691621,Jheremy Vargas,Hitter,22.414784394250514,Premium Prospect,SS,0,AA,85.38264150943397,1.0301754656816473,110.82846912241897
472,800463,Jean Joseph,Hitter,20.673511293634498,Elite Youth,CF,0,A,80.4013422818792,1.4891567077696475,110.80008317300678
473,803033,Matthew Etzel,Hitter,23.44147843942505,Standard Prospect,LF,0,AAA,89.71055900621118,0.8274475955034954,109.92854270331996
474,703178,Braylin Tavera,Hitter,20.632443531827516,Elite Youth,OF,0,A,80.63759398496241,1.5227112842981287,109.63186199998182
475,691828,Sem Robberse,Pitcher,23.98904859685147,Standard Prospect,P,0,AAA,78.45084176618478,0.9942051397215587,109.60867573250518
476,702601,Lamar King Jr.,Hitter,21.83709787816564,Premium Prospect,C,0,A+,84.3950354609929,1.1528983850706593,109.55826352061834
477,692021,Oswaldo Linares,Hitter,22.4476386036961,Premium Prospect,C,0,AA,85.37247097844113,1.0126777822499313,109.42095939450473
478,800514,Carlos Espinosa,Pitcher,24.16700889801506,Standard Prospect,P,0,AA,118.76077795771525,0.6450617539103061,109.28196670302248
479,814409,Seaver King,Hitter,22.455852156057496,Premium Prospect,SS,0,AA,84.06427457098283,1.0083474851777934,109.2459396512671
480,691191,Jose Salas,Hitter,22.45311430527036,Premium Prospect,2B,0,AA,83.85365853658536,1.0097889683756385,109.19206486678746
481,702258,Druw Jones,Hitter,21.861738535249827,Premium Prospect,OF,0,A+,85.1128160418483,1.1377531137699557,109.01734065619267
482,698941,Angel Tejada,Hitter,21.689253935660506,Premium Prospect,SS,0,A+,81.34932432432433,1.2478060362779233,108.80505467848067
483,687916,Jack Jasiak,Pitcher,24.591375770020534,Standard Prospect,P,0,AA,160.0,0.5181510516887194,108.57925756680147
484,698945,Anderson De Los Santos,Hitter,21.741273100616016,Premium Prospect,SS,0,A+,82.64477611940299,1.213608339186643,108.57521412545692
485,815073,Ethan Bosacker,Pitcher,24.629705681040384,Standard Prospect,P,0,AAA,101.21447916666666,0.7324839369974377,108.54057722061944
486,694876,Cooper Ingle,Hitter,23.62217659137577,Standard Prospect,C,0,AAA,93.70765957446808,0.7546730905658013,108.50626514740802
487,693176,Elison Joseph,Pitcher,24.70362765229295,Standard Prospect,P,0,AA,149.9248078291505,0.4885917276370561,108.48492067411843
488,802126,Joe Whitman,Pitcher,24.057494866529773,Standard Prospect,P,0,AA,112.5490214874367,0.6820936978605863,108.31960138788396
489,694753,Khristian Curtis,Pitcher,23.416837782340863,Standard Prospect,P,0,AA,84.94625710388722,0.940576186833653,108.07091331260045
490,808119,Yaikel Mijares,Hitter,19.81930184804928,Elite Youth,2B,0,A,82.23403450479233,2.3517028593191034,108.04796781559759
491,681503,Pablo Garabitos,Pitcher,25.190965092402465,Older Prospect,P,0,AAA,160.0,0.5575758611857438,107.61005959230015
492,677337,Pete Hansen,Pitcher,25.196440793976727,Older Prospect,P,0,AAA,126.7617891198044,0.5560789192537825,107.533516528125
493,696040,Po-Yu Chen,Pitcher,24.016427104722794,Standard Prospect,P,0,AAA,78.02388377131675,0.9814248706213096,107.50236145020887
494,805257,Jack Choate,Pitcher,24.473648186173854,Standard Prospect,P,0,AA,134.69776778952547,0.5508734473986628,107.24333930540695
495,690279,Mason Adams,Pitcher,25.623545516769337,Older Prospect,P,0,AAA,151.49479558108706,0.45011315439509647,107.14934816888494
496,695720,Tommy White,Hitter,22.60369609856263,Premium Prospect,3B,0,AA,85.38054474708171,0.9333315127983032,107.11957940361022
497,806992,Enrique Jimenez,Hitter,19.928815879534564,Elite Youth,C,0,A,90.59968,2.2194962673942826,106.9031262829411
498,694188,Jesus Galiz,Hitter,21.804243668720055,Premium Prospect,C,0,A+,82.67333333333333,1.1733855404574516,106.89823118203542
499,699712,Raylin Heredia,Hitter,21.911019849418206,Premium Prospect,OF,0,A+,84.99963076923078,1.1080189257589657,106.84444380959471
500,814504,Dylan Fien,Hitter,19.967145790554415,Elite Youth,C,0,A,80.43323442136499,2.174899440525492,106.79842996424179
501,694183,Cristian Hernandez,Hitter,21.82067077344285,Premium Prospect,SS,0,A+,83.60882150241213,1.1630997633278926,106.5672174412805
502,808288,Luis Lameda,Hitter,19.72347707049966,Elite Youth,SS,0,A,83.12390243902439,2.47343215154589,106.44192419571412
503,699031,Anyelo Encarnacion,Hitter,21.765913757700204,Premium Prospect,SS,0,A+,83.02346368715084,1.1977176750038454,106.43493938886292
504,671726,Marquis Grissom Jr.,Pitcher,24.2217659137577,Standard Prospect,P,0,AAA,83.92154591836739,0.8903778817153764,106.36330394473134
505,675085,Jonathon Long,Hitter,23.71526351813826,Standard Prospect,1B,0,AAA,95.11496363636364,0.7196064372844136,106.12898688617165
506,682818,Yohendrick Pinango,Hitter,23.422313483915126,Standard Prospect,LF,0,AAA,87.62163833075735,0.8355473870156366,105.89362787527385
507,687847,Marc Church,Pitcher,24.525667351129364,Standard Prospect,P,0,AAA,94.86488066825775,0.7700534066099897,105.48742287709936
508,683494,Euribiel Angeles,Hitter,23.411362080766597,Standard Prospect,3B,0,AAA,87.24544253632762,0.8402097660557117,105.31999774026515
509,691171,Manuel Veloz,Pitcher,24.692676249144423,Standard Prospect,P,0,AAA,100.0804763705104,0.7105831318432808,105.3152132046701
510,695476,Mason Albright,Pitcher,22.86652977412731,Premium Prospect,P,0,AAA,48.09585532498041,1.6765483779549109,105.19711873909903
511,692478,Victor Arias,Hitter,22.12457221081451,Premium Prospect,CF,0,AA,88.07640449438202,1.1976710959955699,105.04920962233224
512,682858,Gabriel Barbosa,Pitcher,23.709787816564,Standard Prospect,P,0,AA,93.80412527433151,0.8129102470615147,104.91462554683226
513,680570,Grayson Rodriguez,Pitcher,25.894592744695416,Older Prospect,P,0,AAA,160.0,0.3928596356687336,104.85707499277827
514,686951,Cy Nielson,Pitcher,24.61601642710472,Standard Prospect,P,0,AA,140.38317250641913,0.5115280600443793,104.74361475896715
515,701785,Kaelen Culpepper,Hitter,22.77618069815195,Premium Prospect,SS,0,AA,87.57837837837837,0.8524736482686445,104.5555971209825
516,825756,Will Cannon,Pitcher,22.253251197809718,Premium Prospect,P,0,AA,59.241063275406454,1.9020183237100012,104.53595607704922
517,828599,Lucas Spence,Hitter,22.69678302532512,Premium Prospect,OF,0,AA,87.46782608695652,0.8888367042423009,104.50713395854804
518,701394,Zach Ehrhard,Hitter,22.713210130047912,Premium Prospect,OF,0,AA,87.05945945945946,0.8811954200613127,104.46740810327867
519,686218,Emmet Sheehan,Pitcher,25.897330595482547,Older Prospect,P,0,AAA,160.0,0.39231701155008436,104.43775074348721
520,690294,Shane Murphy,Pitcher,24.71731690622861,Standard Prospect,P,0,AAA,101.32309768637529,0.7021807135898509,104.1862160192517
521,806981,Luis Almeyda,Hitter,19.477070499657767,Elite Youth,SS,0,A,80.4,2.814315389538115,104.09307864823512
522,694378,Jacob Gonzalez,Hitter,23.359342915811087,Standard Prospect,SS,0,AAA,86.47980769230769,0.8626973916240095,104.07542648020255
523,803183,Luke Fox,Pitcher,23.759069130732374,Standard Prospect,P,0,AA,94.79844409965197,0.7930697716655842,103.63514445331533
524,692348,Aeverson Arteaga,Hitter,22.56536618754278,Premium Prospect,SS,0,AA,83.7029184038118,0.9522570202831132,103.61866352492034
525,800476,John Cruz,Hitter,20.109514031485283,Elite Youth,RF,0,A,78.19358695652174,2.016516491353969,103.57595661476306
526,691341,Edgar Portes,Pitcher,23.017111567419576,Standard Prospect,P,0,A+,112.02628826559815,0.7668815288925223,103.53860619962707
527,690999,Blake Money,Pitcher,23.89869952087611,Standard Prospect,P,0,AA,101.24340414599574,0.7392395891670318,103.4872974109332
528,695780,Jake Fox,Hitter,22.652977412731005,Premium Prospect,OF,0,AA,86.0062612883805,0.9095201219102812,103.31874612248077
529,695418,Brad Lord,Pitcher,25.648186173853524,Older Prospect,P,0,AAA,148.44249297484822,0.4446084886860789,103.13968446543532
530,692416,Christian Cerda,Hitter,22.781656399726216,Premium Prospect,C,0,AA,89.67784269662921,0.8500182446081631,103.11588983811622
531,695556,Shane Panzini,Pitcher,23.939767282683093,Standard Prospect,P,0,AAA,72.91663267148012,1.0176049901756072,102.9120172145113
532,694182,Armando Cruz,Hitter,21.727583846680357,Premium Prospect,SS,0,A+,80.06113821138212,1.2225215837107486,102.77029295385721
533,684081,Erick Brito,Hitter,23.37303216974675,Standard Prospect,SS,0,AAA,86.75419847328244,0.8567244975204991,102.7051010330918
534,806270,Dominic Perachi,Pitcher,24.61054072553046,Standard Prospect,P,0,AA,137.81061895561916,0.5129932145418323,102.69250509113166
535,695692,Cooper Kinney,Hitter,22.69678302532512,Premium Prospect,2B,0,AA,85.4680321872714,0.8888367042423009,102.66406650758584
536,814696,Jaron Elkins,Hitter,20.92539356605065,Elite Youth,OF,0,A,81.86019417475728,1.2979343126431933,102.57404664665012
537,694170,Dyan Jorge,Hitter,22.559890485968516,Premium Prospect,SS,0,AA,84.70691823899371,0.9549900618373881,102.5568142361635
538,694818,Hunter Owen,Pitcher,23.68788501026694,Standard Prospect,P,0,AA,91.13411638280108,0.821873555757711,102.5273900905946
539,681324,Chazz Martinez,Pitcher,25.754962354551676,Older Prospect,P,0,AAA,153.85931776649747,0.42146184653233526,102.32628427865072
540,804922,Tyler Vogel,Pitcher,24.892539356605067,Standard Prospect,P,0,AAA,106.89297062750332,0.6450465118593782,102.04426223557688
541,687562,Jake Bennett,Pitcher,24.84873374401095,Standard Prospect,P,0,AA,151.71614293270642,0.4526270067301513,101.98850645852055
542,703159,Simon Juan,Hitter,20.238193018480494,Elite Youth,OF,0,A,79.42765957446808,1.882735630368543,101.87815960535033
543,695508,Cameron Cauley,Hitter,22.6694045174538,Premium Prospect,SS,0,AA,84.78590522478737,0.9017112038361618,101.827354572168
544,694879,Jack Crowder,Pitcher,23.20602327173169,Standard Prospect,P,0,A+,124.1401277931671,0.69482676329072,101.77734184927667
545,824028,Gage Miller,Hitter,22.60643394934976,Premium Prospect,2B,0,AA,85.1,0.931993369479837,101.50131442495677
546,683020,Gustavo Rodriguez,Pitcher,24.747433264887064,Standard Prospect,P,0,AAA,160.0,0.6920368665370201,101.27492647563335
547,805082,Ronny Hernandez,Hitter,20.91170431211499,Elite Youth,C,0,A,82.528125,1.3077110462608588,101.00117235580784
548,699076,Juan Alonso,Hitter,21.930184804928132,Premium Prospect,OF,0,A+,84.10133333333333,1.0966529928797877,100.81295663905365
549,694673,Abimelec  Ortiz,Hitter,23.6249144421629,Standard Prospect,OF,0,AAA,89.38084905660378,0.7536188735470418,100.6850845120828
550,690667,Trey Dombroski,Pitcher,24.57221081451061,Standard Prospect,P,0,AAA,92.8378045325779,0.7530289191417632,100.50445353614872
551,680729,Garrett McDaniels,Pitcher,25.815195071868583,Older Prospect,P,0,AAA,155.24834145342888,0.40889760867746106,100.42019114415021
552,691001,Robert Moore,Hitter,23.523613963039015,Standard Prospect,2B,0,AAA,89.41705365853659,0.79357519317577,100.41095509092615
553,692405,Jeremy Rivas,Hitter,22.598220396988363,Premium Prospect,SS,0,AA,84.47272727272727,0.936013242363487,100.2464208174297
554,808041,Abraham Nunez,Hitter,19.638603696098563,Elite Youth,OF,0,A,79.52615384615385,2.586186608334343,100.22376307106676
555,687134,Bradley Blalock,Pitcher,24.78576317590691,Standard Prospect,P,0,AAA,100.82699478487615,0.6793239555674982,100.19423414586858
556,801194,Max Anderson,Hitter,23.60848733744011,Standard Prospect,2B,0,AAA,89.05438202247191,0.7599652939702239,100.12148396058308
557,814439,Ryan Waldschmidt,Hitter,23.003422313483917,Standard Prospect,OF,0,AA,91.92095952023988,0.7559863832031588,100.08016885812906
558,800051,Austin Charles,Hitter,21.90280629705681,Premium Prospect,SS,0,A+,82.46025768087215,1.1129236504413536,99.67352860182096
559,692285,Luis Guerrero,Pitcher,25.17453798767967,Older Prospect,P,0,AAA,118.18772368421054,0.5620891010158141,99.63406134433308
560,694181,Carlos Colmenarez,Hitter,21.897330595482547,Premium Prospect,SS,0,A+,83.69014084507042,1.116204729638626,99.50966702418927
561,694200,Ariel Almonte,Hitter,21.853524982888434,Premium Prospect,OF,0,A+,81.44519230769231,1.1427807413698783,99.34229928306577
562,805871,Joel Hurtado,Pitcher,24.66803559206023,Standard Prospect,P,0,AAA,94.29529949766153,0.7190792284372223,99.09748849405739
563,701831,Carson DeMartini,Hitter,22.781656399726216,Premium Prospect,SS,0,AA,86.48768,0.8500182446081631,98.79483091470705
564,807643,Alfredo Alcantara,Hitter,19.953456536618756,Elite Youth,SS,0,A,87.57145323741007,2.1907292690541103,98.7884489837984
565,694218,Yeison Morrobel,Hitter,21.83436002737851,Premium Prospect,OF,0,A+,81.4436248682824,1.154592782002917,98.73593248372573
566,683175,Connor Phillips,Pitcher,24.42984257357974,Standard Prospect,P,0,AAA,85.6458785211267,0.8062427791921648,98.68656626948656
567,800059,Dalton Rogers,Pitcher,24.722792607802873,Standard Prospect,P,0,AA,139.85245267968423,0.48369931678488154,98.58666170869535
568,698933,Ronald Hernandez,Hitter,21.960301163586585,Premium Prospect,C,0,A+,83.66567844925883,1.0790120344619807,98.33598764907099
569,702283,Tucker Toman,Hitter,21.905544147843944,Premium Prospect,SS,0,A+,82.76507936507936,1.11128649263455,98.29832478883117
570,815653,Tyson Lewis,Hitter,19.742642026009584,Elite Youth,SS,0,A,82.9,2.4486211506177704,98.03722074967186
571,682769,Eiberson Castellano,Pitcher,24.416153319644078,Standard Prospect,P,0,AA,120.56680204322441,0.5675222612666228,97.91674803241442
572,672860,Prelander Berroa,Pitcher,25.472963723477072,Older Prospect,P,0,AAA,131.06905479452053,0.4851377408161271,97.824851018562
573,694555,Chase Centala,Pitcher,23.55920602327173,Standard Prospect,P,0,AA,90.21913690158863,0.8763924672936393,97.66907818926747
574,803172,Griff O'Ferrall,Hitter,22.680355920602327,Premium Prospect,SS,0,AA,85.1947194719472,0.8965404409880766,97.37620287788592
575,808269,Gerardo Rodriguez,Hitter,19.83299110198494,Elite Youth,C,0,A,83.25307692307692,2.334780826478833,97.32813528957202
576,683742,Jose Franco,Pitcher,24.867898699520875,Standard Prospect,P,0,AAA,101.43010989010989,0.6528107166040492,96.98556241353087
577,682999,Will Childers,Pitcher,24.89801505817933,Standard Prospect,P,0,AAA,102.6166806722689,0.6433328361282212,96.9424436986849
578,703150,Ricky Cabrera,Hitter,20.93634496919918,Elite Youth,SS,0,A,81.53788819875777,1.2901617495484057,96.88228739634788
579,678921,Raúl Alcantara,Pitcher,24.709103353867214,Standard Prospect,P,0,AAA,93.65515072727992,0.7049711722497448,96.3518504535938
580,805723,Jared Lyons,Pitcher,25.02943189596167,Older Prospect,P,0,AAA,107.45820987654321,0.6034520721800057,96.21260518040559
581,691267,Alex Ramírez,Hitter,22.73511293634497,Premium Prospect,CF,0,AA,84.74526315789474,0.8711033473527128,96.1566131302481
582,701329,Luis Rujano,Pitcher,22.46406570841889,Premium Prospect,P,0,AA,64.22517412448985,1.7198696169516632,96.09749794671208
583,691863,Carlos Franco,Hitter,22.639288158795345,Premium Prospect,C,0,AA,83.25357531760436,0.916076246500634,96.09594470873313
584,805950,Antonis Macias,Hitter,20.681724845995895,Elite Youth,OF,0,A+,83.33220338983051,2.1187042001091427,96.09225670562415
