rank,mlb_player_id,name,fv,fg_year,fg_score,v4_score,v5_score,v7_score
31,694197,Angel Genao,50.0,2025.0,65.51801342186823,27.56518511532319,21.826299495012034,49.762993537219096
32,806953,Eduardo Tait,45.0,2025.0,47.54160969860465,52.174720302831645,54.15499088462147,49.592880998474435
33,805796,Arjun Nimmala,50.0,2025.0,56.546929383900476,38.3436862242218,38.38520207957205,49.26978370556403
34,815931,Ruben Castillo,40.0,2025.0,39.31844504880397,61.309556490819496,65.27106167610654,48.51104014413889
35,815520,Braylon Payne,45.0,2025.0,45.28336680851241,51.515701366974234,53.91838211079715,48.01656870627943
36,804109,Aiva Arquette,50.0,2025.0,65.90777427207094,18.780011127270964,17.471398879901688,46.925807789414016
37,815380,Luke Dickerson,45.0,2025.0,54.138575885952434,35.877100276994966,35.26435919106584,46.77271153377653
38,821150,Enddy Azocar,35.0,2025.0,35.82903176968003,62.276278416801865,64.77386824123894,46.65768941097247
39,815394,Theo Gillen,45.0,2025.0,52.77572965679336,37.08989452203978,37.51395250835285,46.54380140152323
40,691181,Emmanuel Rodriguez,50.0,2025.0,60.312862124805875,28.684004323900254,11.373811011433453,45.93029967319695
41,806071,Jonny Farmelo,50.0,2025.0,58.649794600929575,25.88109371939368,24.734648730898957,45.42766974946574
42,683953,Travis Bazzana,50.0,2025.0,65.52196370102233,16.964000882286793,9.197182160562203,45.32209670135565
43,815924,Eduardo Beltre,40.0,2025.0,37.6988305166172,56.6471781858982,56.14712366112254,45.22816413185204
44,825582,Nate George,40.0,2025.0,40.872221858441016,52.16553645834856,49.795383583985306,45.15253241096771
45,800522,Josue Briceño,50.0,2025.0,52.21610664495315,36.99260566237055,25.419325044097608,44.96937819009281
46,807957,Yassel Soler,40.0,2025.0,46.15242822241453,42.36514073486615,42.55756315185068,44.656755469093625
47,702518,Jett Williams,50.0,2025.0,55.37896346133439,31.44308395802902,17.57977451652061,44.4182807158614
48,806978,Robert Calaz,40.0,2025.0,47.508690679318626,39.75631200966416,39.84618616187839,44.41672662667826
49,691785,Marcelo Mayer,60.0,2024.0,63.34667667316619,17.037854299090675,10.20186980547879,44.1395492741748
50,821136,Handelfry Encarnacion,,,25.0,71.70015456542234,73.36366455131909,43.84641282475861
51,821262,José Anderson,40.0,2025.0,34.22258494001438,57.1416830082002,58.6797495202992,43.544030818498605
52,702222,Justin Crawford,45.0,2025.0,51.20220176740813,35.48534852057705,19.329966393378196,43.29992225595581
53,814297,Edgleen Perez,40.0,2025.0,39.0353420517843,49.49666250756935,49.5612226287512,43.2263262462165
54,805999,A.J. Ewing,45.0,2025.0,51.97250620245774,30.625657164894577,24.327171393318753,42.80391801027489
55,703197,Michael Arroyo,50.0,2025.0,52.90608871086749,27.995337078469362,25.98827179777829,42.74108152983913
56,808535,John Gil,40.0,2025.0,39.35794807736172,47.083785633180305,48.812350059999204,42.62113954237104
57,702693,Jaison Chourio,45.0,2025.0,48.87153706648887,33.112779674838116,33.36044157521593,42.59280029986635
58,815902,Yandel Ricardo,40.0,2025.0,32.58980302132882,56.98049395657942,56.17785355319542,42.26581535509065
59,701807,Carson Benge,50.0,2025.0,57.54503322383467,22.20958588165621,10.753158884895774,42.26521158728724
60,806198,Cooper Pratt,50.0,2025.0,53.368271450902846,25.330293352284787,24.320686535594813,42.05211952978663
61,806982,Esmil Valencia,40.0,2025.0,44.53281369022775,38.08213412982347,37.840706765500116,41.928399129633696
62,691003,Tre' Morgan,50.0,2025.0,58.869693526511554,18.378664298388085,8.705279639726543,41.70594336939602
63,703155,Lazaro Montes,45.0,2025.0,43.55841160422374,42.49134762038876,26.425208246855703,41.524972073336436
64,821041,Roldy Brito,,,25.0,64.95054636508478,70.30516560099295,41.515680469624726
65,805801,Nazzan Zanetello,35.0,2024.0,47.09391152614925,33.3076174766523,32.57672612847288,41.50630477153253
66,806983,Yophery Rodriguez,40.0,2025.0,42.261403176619986,40.264897969653006,40.39252740328834,41.475564037196726
67,815653,Tyson Lewis,40.0,2025.0,40.91172464998201,41.70750171906591,42.09275759161511,41.2685610648705
68,703198,Kenni Gomez,40.0,2023.0,46.92273242044737,32.951285752289905,32.23227779260833,41.26225295721622
69,800169,Aroon Escobar,45.0,2025.0,49.345570643986505,28.93298718030356,28.19765095169748,41.107003635652724
70,682634,Kevin Alcántara,50.0,2025.0,58.40092709322683,16.562771895518445,8.611257371913347,40.870513561782964
71,815793,Carter Johnson,35.0,2025.0,38.02802070947751,45.238445468555774,43.417397294899615,40.73008579574319
72,807975,Yeiker Reyes,40.0,2025.0,41.35283905018246,39.916445051095586,38.21602237653501,40.60823918309165
73,808706,Cristopfer Gonzalez,35.0,2024.0,39.950489871471206,41.38252040125967,41.91738685752421,40.57678872901304
74,682868,Bryan Ramos,50.0,2024.0,59.76772375955118,12.981173654363928,7.510736070326623,40.50605995907255
75,815304,Josh Adamczewski,40.0,2025.0,41.89929435950155,40.00543968121559,32.477512431952384,40.38895976326085
76,815010,Junior Garcia,40.0,2024.0,43.06462670996119,36.34000591757325,34.692060989107205,40.20998390015941
77,703185,Nelson Rada,45.0,2025.0,39.62788392489936,42.334427407774136,36.870427453052294,40.16410132257708
78,828589,Max Durrington,,,25.0,61.61003401518153,65.40561163414846,40.02357136796931
79,806985,Yoeilin Cespedes,45.0,2025.0,42.08364077269663,36.94511127881862,36.637021957727626,39.99742004303633
80,806191,Tai Peete,45.0,2025.0,42.6959340415822,35.94733045969397,35.631530585335376,39.96491262139104
81,703158,Jonathan Mejia,40.0,2023.0,45.35578838232271,31.936212633484395,30.687302003467376,39.863067019785674
82,828667,Ching-Hsien Ko,35.0,2025.0,31.635152410100897,51.36480604043512,53.703892280215335,39.76092248621261
83,698931,Kevin Guerrero,40.0,2022.0,51.445802051892386,22.459892686201602,20.336703438493004,39.63911938084521
84,694224,Gabriel Gonzalez,45.0,2025.0,46.00758467976603,33.82036279580988,18.52737458390049,39.60339710499264
85,807267,JD Dix,40.0,2025.0,40.13483628466628,38.19400870908899,38.52868517025161,39.39197290055162
86,806967,Brailer Guerrero,45.0,2025.0,32.71489532621798,49.05766532240381,50.43009669485205,39.389246461937134
87,699302,Héctor  Rodríguez,40.0,2025.0,45.856157285856995,32.743695306337244,20.011668109178103,39.337969774333175
88,694876,Cooper Ingle,50.0,2025.0,56.1268830865182,16.047330245415008,7.586562853927734,39.24898521092819
89,695731,Braden Montgomery,50.0,2025.0,54.42167919899443,17.096887643893847,11.783079724051824,38.96038178497
90,821100,Justin Gonzales,,,25.0,59.015574144271575,62.06834429127647,38.91150667240912
91,703563,PJ Morlando,40.0,2025.0,42.531339103163205,33.015788591167116,32.849244823732185,38.70846452162127
92,800306,Jansel Luis,45.0,2025.0,44.04561264722575,30.801451505629696,29.789278641887464,38.64673090421311
93,800285,Enmanuel Tejeda,40.0,2023.0,45.27019894798015,28.735627871916908,27.729298278596882,38.55573755822285
94,814439,Ryan Waldschmidt,50.0,2025.0,54.17281161228611,16.735087354702063,9.624061059798487,38.48661927976214
95,808516,Andres Valor,40.0,2025.0,37.73833354517496,39.21578589960307,39.05931460077827,38.31366735706372
96,800201,Rafael Ramirez Jr.,40.0,2024.0,40.35868548940237,35.25117095636256,34.25515770184726,38.21607835073491
97,695670,Harry Ford,50.0,2025.0,53.64874119183839,16.14250007781261,11.154621973094468,38.14745693575626
98,800302,Mairoshendrick Martinus,40.0,2023.0,43.83493098699961,29.881808869882775,28.60051055035875,38.125552308200476
99,815906,Jose Feliz,35.0,2025.0,25.301538140024633,56.47512096395684,59.094231417708244,38.03288231497265
100,800139,Reylin Perez,40.0,2023.0,45.20436090940808,27.609401347123963,24.940339466580706,37.89947089644011
101,702544,Jacob Reimer,50.0,2025.0,46.38681139955409,26.874295078965748,20.025663240458393,37.896941687468015
102,691006,Kevin Parada,50.0,2023.0,57.260613124739436,9.211695435379992,5.888250168152678,37.70870152227293
103,807383,Angel Guzman,35.0,2025.0,40.54961567485242,33.447518112908284,31.467257373152783,37.51075057609921
104,800424,Oswaldo Osorio,40.0,2024.0,40.49036140853533,33.213661138823774,31.49879918279802,37.40819510504813
105,815352,Caleb Bonemer,45.0,2025.0,34.558358984135246,42.67938840417879,38.518933509023675,37.39072526263715
106,806994,Luis Guanipa,35.0,2025.0,34.42668290699112,42.28696248045378,40.36219440350429,37.378317928681234
107,701339,Marek Houston,45.0,2025.0,47.456020422273255,22.394105115597114,20.837495992601482,37.27559338730323
108,800185,Ruben Santana,40.0,2024.0,42.096808396212154,30.264074419227466,28.98760674117742,37.236068037613265
109,800180,Douglas Glod,35.0,2023.0,42.53792263840143,29.475536328654595,28.507151653568275,37.21612964699406
110,800448,Echedry Vargas,40.0,2023.0,41.70178016477978,30.59134692401237,29.35676416182914,37.13414859225449
111,699073,Thayron Liranzo,50.0,2025.0,50.63599514132413,17.850435485168425,13.031440034670219,37.039871733812035
112,807083,Nathan Flewelling,40.0,2025.0,23.076213874190515,56.19968685964983,60.06302138986697,36.711936521395955
113,806984,Arnaldo Lantigua,35.0,2025.0,33.46544828649148,40.81988439086774,41.13153528665346,36.438387817820555
114,800412,Jose Rodriguez,35.0,2023.0,38.06093957075238,33.832808098798374,32.43314228895546,36.22972040098648
115,695600,Carter Jensen,50.0,2025.0,49.50884871734668,17.404692226596076,12.91935015952409,36.21865191433924
116,800569,Alberto Barriga,40.0,2025.0,42.12972733649261,27.6334111093766,25.984171753696188,36.16627691007816
117,703161,Alexis Hernandez,40.0,2023.0,40.51669649755523,29.94355361017246,27.201851501214826,36.01326913170635
118,691788,Joe Mack,50.0,2025.0,49.4535447301837,16.947040535300545,10.369386483366698,35.793177647037055
119,800345,Juan Baez,40.0,2024.0,36.6388391542818,34.3998997803464,34.04349649907915,35.707623076580916
120,800325,Luis Lara,45.0,2025.0,41.15532501347185,27.687504096151578,26.888472774283485,35.688293514356936
121,815195,Wilder Dalis,,,25.0,50.76563170194805,52.734023052401504,35.50309181582456
122,806611,Jancel Villarroel,40.0,2025.0,39.77272738854227,29.389199142880024,28.125341861538406,35.492930362143206
123,826928,Owen Carey,,,25.0,50.37007020318234,52.34151674585935,35.345172735540636
124,694181,Carlos Colmenarez,45.0,2023.0,45.71789759446905,19.32016517175001,17.872003227842885,35.01398843099072
125,701649,James Triantos,45.0,2025.0,47.94980515852465,16.63048218234159,10.696999554383638,34.82872770525563
126,805127,Devin Taylor,45.0,2025.0,44.243126525925184,21.141034004966244,18.872620093390633,34.77544812638404
127,808153,Luis Merejo,,,25.0,49.201782919620996,50.13814585949071,34.77434946183537
128,815464,Lisbel Diaz,35.0,2025.0,34.45301823302776,35.147916282327216,34.78179213362609,34.69436503787743
129,703177,Jhonny Severino,40.0,2025.0,39.71347312222518,27.444916541880843,25.839940805653725,34.64555291646474
130,800473,Franklin Rojas,40.0,2025.0,36.25039493212114,32.344759315497065,31.88723459304386,34.64238821322619
131,703156,Pedro Blanco,35.0,2025.0,35.05214356237546,34.269337182381506,32.95841471859211,34.60792876399894
132,807080,Eric Hartman,,,25.0,48.627840409061534,49.88490634356735,34.5768427570752
133,800193,Kelvin Hidalgo,40.0,2025.0,37.297219065968925,30.651230132713586,29.525945258502063,34.526295005245636
134,815792,Chase Harlan,35.0,2025.0,23.91894043608947,49.73384580424558,51.97639824687694,34.46915782761505
135,694202,Manuel Beltre,35.0,2023.0,41.925629448521434,23.65453320640198,22.17153065259196,34.46889069629265
136,800444,Nikau Pouaka-Grego,40.0,2024.0,40.29943138109645,25.98251846970842,24.3192275855087,34.406337128121265
137,808684,Javier Mogollon,35.0,2025.0,31.371800413823813,38.94828499018246,38.7775469165065,34.38532043699967
138,682617,Marco Luciano,50.0,2023.0,50.4266303461568,11.588420498827528,6.299245493478037,34.36242890669014
139,805058,Anyelo Marquez,35.0,2025.0,32.82681992858601,36.65723810360995,36.426355199106546,34.335898908145246
140,803745,Adrian Santana,40.0,2025.0,33.85389250865214,35.113565311370145,34.85465229235511,34.331870327837834
141,808307,Kleyver Salazar,,,25.0,48.34863310929649,47.03226206876374,34.20781613966532
142,800198,Cristofer Torin,40.0,2025.0,33.90656276569751,35.10850855879416,33.226577921356046,34.19914801919236
143,806223,Aidan Smith,40.0,2025.0,40.60228608990896,24.694440689451895,23.174234604491428,34.087127321230085
144,814409,Seaver King,45.0,2025.0,47.92346999049918,13.762058886831912,11.801907469932152,34.062890407342294
145,702977,Dillon Head,40.0,2025.0,39.14068264488062,26.703708561715267,25.32776244352722,34.02829839979567
146,813880,Devin Saltiban,35.0,2025.0,36.790266627196424,30.204947595385555,28.899712134092397,34.025615468342764
147,702679,Demetrio Crisantes,45.0,2025.0,39.693721726454676,25.780064888357828,24.64914039913501,34.015166542293656
148,682621,Gabriel Rodriguez,45.0,2025.0,50.78083852596145,9.06474945113223,7.445806642448504,33.93250861516139
149,815654,Eli Lovich,35.0,2025.0,32.95849592672456,35.63237339644644,34.59400782986842,33.92421035795551
150,808162,Joshua Liranzo,35.0,2025.0,20.469030027512122,54.15569819018443,53.21406620689395,33.84953409425199
151,703150,Ricardo Cabrera,40.0,2024.0,38.436216248403085,27.231068078720906,25.798111325970613,33.81086130525519
152,806083,J.D. Gonzalez,35.0,2024.0,30.160381420562615,39.37374177505505,37.18384939052472,33.626736323906556
153,691373,Jhostynxon Garcia,45.0,2025.0,46.05367124356201,16.369202515496546,10.188290996315812,33.561792600417746
154,807277,Nick Montgomery,40.0,2025.0,29.041135791910133,40.744557665837725,38.61792408594387,33.50984118349179
155,695573,Cole Mathis,40.0,2025.0,46.14584437115397,15.042741767784081,12.906917892121214,33.49102094223973
156,801276,Juan Matheus,40.0,2025.0,40.839302681143806,22.724981308002963,21.647186955254313,33.4857946966126
157,806981,Luis Almeyda,,,25.0,45.85700572556344,46.80597675562318,33.43769939323135
158,807007,Jeremy Rodriguez,35.0,2025.0,21.515853924343162,51.47094106803021,50.53094172487964,33.40388884750293
159,806161,Yahil Melendez,40.0,2025.0,31.00310758743366,36.83689486163872,36.9273541631815,33.34566842726996
160,805951,Boston Baro,40.0,2025.0,38.82466039155816,25.45443686715426,23.99334530230359,33.33046182531154
161,691269,Adrian Placencia,40.0,2022.0,46.22485003324156,14.446816180844815,12.512877018659305,33.32024257606431
162,806263,Brandon Winokur,40.0,2025.0,36.605920293006925,28.48385704917774,27.126404668089304,33.221349757366404
163,699024,Leonardo Bernal,50.0,2025.0,40.93937644604955,22.284365192656036,19.702393844519374,33.219174809878474
164,702708,Emaarion Boyd,40.0,2024.0,45.09902039531734,15.460279287566516,13.471256175836043,33.04462164104397
165,694211,Manuel Pena,40.0,2022.0,41.649109828728825,20.264951126610498,18.06886489370886,32.875837724591335
166,806077,Kendall George,40.0,2025.0,36.69150956933833,27.17786682950991,26.56500632883055,32.82476642333902
167,800433,Elis Cuevas,40.0,2025.0,36.61908783751687,27.444916541880843,26.018636031793267,32.806791268253704
168,804858,Heriberto Rincon,40.0,2025.0,40.753713483818,20.99454633109758,19.796646838002307,32.73025667342031
169,699126,Gregory Barrios,40.0,2025.0,39.9109871589358,22.26310750769628,20.932646230084835,32.718789170678846
170,690976,Alex Freeland,50.0,2025.0,47.73517345616117,11.468809378315772,6.095157586895693,32.691262645881004
171,800294,Waner Luciano,40.0,2024.0,34.571526528645194,30.445455199858102,27.817614999767304,32.658313977121274
172,800206,Yerald Nin,40.0,2023.0,30.30522480519994,36.194220498411596,36.01998570855033,32.64339960349847
173,690961,Enrique Bradfield Jr.,45.0,2025.0,47.96955663330073,10.473492202500848,6.840253984048846,32.60780703913558
174,694208,Moisés Ballesteros,45.0,2025.0,34.57811022189458,33.22240529143819,17.767414479061316,32.49032916847434
175,692422,Odalys Peguero,40.0,2023.0,45.78373547502995,13.106834557964092,10.762705146603913,32.47856216706759
176,808288,Luis Lameda,,,25.0,43.673711347338475,43.31446282473408,32.433559686674954
177,703154,Daiber De Los Santos,35.0,2025.0,33.97240072526399,30.29368122025151,29.080415703639055,32.379586371597746
178,808041,Abraham Nunez,,,25.0,43.28635924366317,43.137470292054935,32.299654802304445
179,702253,Cam Collier,45.0,2025.0,34.064574089872686,30.035397235658568,27.155432608159693,32.16490688543715
180,692478,Victor Arias,40.0,2025.0,41.39892569298402,19.08937169817989,13.516681545232315,31.91783507976761
181,800281,Roynier Hernandez,40.0,2025.0,34.367428719679616,28.206698041585565,27.284674171802326,31.810934061463673
182,800419,Jeral Perez,40.0,2025.0,34.959970671800264,27.39129749762233,26.081899680864545,31.801561620453313
183,800627,Christopher Paciolla,40.0,2022.0,38.811492531025884,21.768009720286223,19.805849746469903,31.797883409348387
184,808702,Jorge Hernandez,,,25.0,42.494210461456866,40.409404222812626,31.789203560718324
185,694185,Danny De Andrade,40.0,2023.0,38.376961982085994,22.30668801157314,20.60840767047527,31.779024359771064
186,808119,Yaikel Mijares,,,25.0,42.20434657927809,40.93610451972589,31.754914425756013
187,702261,Termarr Johnson,45.0,2025.0,35.387917527490764,27.49198905965546,22.62971099426502,31.743318333817598
188,703160,Yasser Mercedes,35.0,2025.0,34.63078079496228,27.66044437968241,26.0421635174664,31.680818142628727
189,681357,Cody Morissette,45.0,2022.0,50.06978835722895,4.3696137737943,3.188370831044693,31.67159422958013
190,800149,Carlos Pacheco,40.0,2025.0,34.13699582169414,28.3480160538208,26.380446589519597,31.624646968114686
191,800050,Chase DeLauter,50.0,2025.0,43.84546519641985,15.484690465157936,6.413577011686235,31.594043958567912
192,691405,Juan Benjamin,40.0,2023.0,43.80859589797972,13.762058886831912,11.772418267090547,31.59101703154646
193,803172,Griff O'Ferrall,45.0,2025.0,44.4143054736159,12.701696075588808,10.924722575849554,31.551564364431133
194,690992,Ed Howard,45.0,2022.0,46.79105658031998,9.199681110181142,7.04539876983125,31.539078158229458
195,814261,Carlos Caro,35.0,2025.0,33.95923318075404,28.43129453706495,25.57327678690654,31.462255948262566
196,694214,Samuel Zavala,40.0,2025.0,36.20430844733074,24.50202370097335,23.445188108033914,31.41771098949384
197,702540,Mikey Romero,45.0,2025.0,33.61687568040052,31.16901040842845,18.84236612595327,31.405065143364173
198,682643,Alexander Ramirez,35.0,2022.0,45.21752892795153,10.894088786409602,8.991298137409789,31.297873806434772
199,808103,Edwardo Espinal,,,25.0,41.225455717687204,39.07692746689872,31.275329461996034
200,808267,Jose Monzon,,,25.0,41.14491367882431,39.2145098145309,31.264925085100383
201,701785,Kaelen Culpepper,45.0,2025.0,42.41941442178958,15.921912969560124,10.357450287152165,31.263967572657002
202,808024,Carlos Virahonda,,,25.0,40.58110248007508,40.87467815320948,31.261798559343475
203,683454,Brayan Buelvas,40.0,2023.0,45.67181103067308,10.054702274080231,8.2905975510295,31.248557055730863
204,806730,Drew Davies,,,25.0,40.22554603966563,41.10731030513233,31.17839484241292
205,813922,Jack Lines,,,25.0,40.78441733558719,38.793820137949695,31.114707214471128
206,807643,Alfredo Alcantara,,,25.0,40.22991312382443,39.08719572657613,30.97769350980494
207,807276,Dante Nori,40.0,2025.0,33.97898457652454,26.599468590655217,26.023298272227812,30.96956115033407
208,682656,Sergio Campana,40.0,2022.0,45.612556764355986,9.380343093833668,7.748745353176732,30.95651152208136
209,800434,Jose Alpuria,35.0,2025.0,31.641736024344713,30.145936287427205,28.53923104819182,30.882745605654172
210,806995,Filippo Di Turi,35.0,2025.0,25.104024103314032,39.25414999936197,39.18365023582883,30.75702448537989
211,702995,Antonio Anderson,40.0,2024.0,28.34983678193138,34.433552585118676,33.74350498641394,30.714318343335822
212,800231,Won-Bin Cho,40.0,2024.0,41.135573775712515,15.43007459016458,13.39673686393605,30.65004032887049
213,805102,Byron Chourio,40.0,2025.0,28.33666931642702,34.47098024562805,32.2498261445661,30.568278278001234
214,808104,Andruw  Musett,40.0,2025.0,24.392973776570358,39.71745713393735,40.053412478454746,30.556362653968893
215,806980,Angel Cepeda,,,25.0,38.834201050222696,38.85239407173574,30.535499722240385
216,694170,Dyan Jorge,40.0,2024.0,42.30748974041597,13.26009174043565,11.217471927453003,30.484268559125574
217,808675,Richard Ramirez,40.0,2024.0,28.185241843512383,33.99862235356738,33.50502030115116,30.461233842292756
218,800724,Eric Bitonti,40.0,2025.0,24.366638608544882,39.56241699886952,39.679660351455375,30.456674299933322
219,694194,Miguel Bleis,40.0,2025.0,36.70467719285385,21.45106705376067,19.86178377944459,30.44430480978497
220,699130,Jadher Areinamo,40.0,2025.0,36.28989796067889,22.769375711884667,18.04442905997661,30.409194395970395
221,808381,Enyervert Perez,,,25.0,38.493950306706246,38.33708831975879,30.381893923987754
222,699061,Rayne Doncon,40.0,2024.0,40.35868556840796,15.936084887398568,13.83665364884047,30.37970217214839
223,814504,Dylan Fien,,,25.0,38.493950306706246,38.19860780342273,30.36804587235415
224,808235,Carlos Tavares,,,25.0,38.762538593850756,36.44461523915801,30.27322310207103
225,702467,Tommy Specht,35.0,2023.0,34.12382819817861,24.964193705344883,22.1362131393362,30.17717634444425
226,683494,Euribiel Angeles,40.0,2022.0,42.728853060868225,11.900852649696661,8.068023019668104,30.014369933396743
227,806992,Enrique Jimenez,35.0,2025.0,21.50926999407702,43.89876703313479,39.29243199839201,30.00443530622585
228,700321,Andy Perez,40.0,2025.0,34.54519136061972,23.516162539208306,22.05893570821069,29.987857148955392
229,815551,Trey Snyder,,,25.0,37.41773471738273,37.30553907128233,29.95587432234305
230,702662,Dylan Dreiling,40.0,2025.0,41.15532509247743,13.654826090609903,11.579347111114743,29.947577593780903
231,802506,Dylan O'Rae,40.0,2024.0,35.960708004835325,21.11807964051483,20.103216002321155,29.922170295287756
232,808237,Yirer Garcia,,,25.0,37.308133932598395,37.19395739310295,29.91183591908981
233,678362,Gilberto Jimenez,45.0,2022.0,46.65938074019261,5.071201218492752,3.8345817699404927,29.90044698665744
234,694410,LuJames Groover,45.0,2025.0,42.136311029742,12.771902049128744,7.832875623892814,29.8966447949731
235,800204,Derek Bernard,35.0,2025.0,25.89407993413412,35.877100276994966,35.43784330046145,29.843362373625105
236,691792,Roc Riggio,45.0,2025.0,42.10339208946155,12.407535152103751,8.501677093146128,29.83446350862267
237,703195,Bryan Acuna,,,25.0,37.38522367808173,35.49931226897389,29.765498330321908
238,800195,Jorgelys Mota,35.0,2025.0,27.237174925533864,33.6020258582524,32.81183573346259,29.704096286142295
239,691449,Roberto Campos,40.0,2025.0,40.148003829176226,14.45160733087263,12.424735036178761,29.6667580003854
240,696486,James Tibbs III,45.0,2025.0,41.24749837808056,13.12532121974806,9.539674097552908,29.64006280252804
241,694209,Robert Lopez,40.0,2022.0,36.13847040875868,20.248565730740026,18.502796843651197,29.607931648842335
242,814414,Kyle DeBarge,40.0,2025.0,39.759559686021156,14.896370039663601,12.791112631078486,29.60375808661962
243,686404,Wuilfredo Antunez,40.0,2023.0,41.576688096907375,12.79588744542806,8.060158301504734,29.590794921923315
244,800476,Alejandro Cruz,35.0,2025.0,24.320551965743327,38.04904581572027,35.74661427719217,29.58170635188129
245,800060,Xavier Isaac,45.0,2025.0,31.082113328526837,30.151662996922635,18.517405282878215,29.546507424480712
246,801523,Chris Suero,40.0,2025.0,35.2957443998988,21.35713956635393,19.563151493168096,29.540903659162268
247,703175,Freili Encarnacion,35.0,2022.0,29.66001251702834,29.648972348280967,28.47880165745676,29.538579380446965
248,694191,Pedro Pineda,40.0,2022.0,38.94316876618119,15.688707184899117,13.467844166891357,29.41929783186758
249,806252,Ralphy Velazquez,45.0,2025.0,22.661434879032292,41.57207399304978,32.985854504954425,29.367068575829748
250,800421,Marvin Alcantara,40.0,2025.0,30.98335634967433,27.284373470502626,25.851806938020772,29.360506544757463
251,800371,Larry Martinez,,,25.0,35.7720121850556,35.44837865826144,29.276441521342825
252,690997,Nolan McLean,55.0,2025.0,43.95870642682996,7.654867325676529,5.725905360008446,29.244274589801783
253,822676,Alex Lodise,40.0,2025.0,34.59127784541011,21.640674549382954,19.835923315705923,29.230561403631544
254,806441,Nehomar Ochoa Jr.,,,25.0,35.56275854433837,34.94191195441035,29.16301875874255
255,682878,Mishael Deson,40.0,2022.0,41.71494794630647,10.75765331907334,8.48890644647162,29.105155408153045
256,701327,Elijah Green,40.0,2024.0,35.697356166569406,19.682455421789246,17.750449045742975,29.098195231052713
257,702409,Jorge Ruiz,40.0,2023.0,32.58321940708501,24.145273734998206,22.68409648486621,29.06192341323709
258,694217,Willy Fanas,35.0,2023.0,34.512272420339265,21.495391363909974,18.669297060791372,29.02291056745569
259,806061,Isaiah Drake,,,25.0,35.01071369986106,34.72931861048927,28.97614597100724
