rank,mlb_player_id,full_name,player_type,current_age,age_tier,primary_position,current_team,highest_level,pred_mlb_wrc_plus,combined_age_factor,prospect_value_score
443,809372,Victor Figueroa,Hitter,21.77138945927447,Premium Prospect,1B,0,A+,85.71963746223565,1.1942129742346843,76.833751069229
444,806161,Yahil Melendez,Hitter,20.09034907597536,Elite Youth,SS,0,A,82.1855072463768,2.037187719035064,76.70729012632243
445,808768,Ben McLaughlin,Hitter,23.359342915811087,Standard Prospect,3B,0,AA,90.259173553719,0.6252157457303399,76.5806466353109
446,800140,Kendry Chirinos,Hitter,21.00479123887748,Premium Prospect,3B,0,A,82.1934508816121,1.242551823949712,76.57552818419049
447,808237,Yirer Garcia,Hitter,20.05475701574264,Elite Youth,C,0,A,82.39927272727273,2.0761057767168776,76.42703555356114
448,687637,Dylan Beavers,Hitter,24.15879534565366,Standard Prospect,RF,0,AAA,89.44276315789473,0.572763672692391,76.22921187650005
449,691186,Arol Vera,Hitter,23.071868583162217,Standard Prospect,SS,0,AA,82.85345016429353,0.7289994429426144,76.104149959711
450,703192,Abdias De La Cruz,Hitter,20.928131416837783,Elite Youth,SS,0,A,80.26894865525672,1.2959871140237094,75.95772069605587
451,702467,Tommy Specht,Hitter,21.28952772073922,Premium Prospect,OF,0,A,80.16982035928143,1.0614024607554555,75.94500681234025
452,703156,Tony Blanco Jr.,Hitter,20.40246406570842,Elite Youth,OF,0,A,87.22081792,1.7240144401061313,75.77781540508337
453,805704,Keaton Anthony,Hitter,24.290212183436,Standard Prospect,OF,0,AAA,91.86896551724138,0.5350388801650473,75.74177923823234
454,672018,Dasan Brown,Hitter,24.03559206023272,Standard Prospect,CF,0,AAA,87.5496103896104,0.610410542742023,75.69898022677359
455,690985,Colby Halter,Hitter,24.123203285420946,Standard Prospect,2B,0,AAA,89.04081632653062,0.5834068028949813,75.47506270656095
456,683447,Gabriel Martinez,Hitter,23.208761122518823,Standard Prospect,CF,0,AA,84.46931596091206,0.6777151172017937,75.42248450976663
457,683679,Jesus Rodriguez,Hitter,23.460643394934976,Standard Prospect,C,0,AA,89.78532156368222,0.5920651826974316,75.42157851491051
458,694204,Maikol Hernández,Hitter,22.012320328542096,Premium Prospect,SS,0,A+,82.12906976744186,0.8743031894282552,75.39599302457262
459,800231,Won-Bin Cho,Hitter,22.13552361396304,Premium Prospect,OF,0,A+,83.89312252964427,0.817928674258415,75.29602012590288
460,682796,Eddinson Paulino,Hitter,23.26899383983573,Standard Prospect,SS,0,AA,85.1353668590272,0.6562388234616688,74.9972763247677
461,695770,Wes Kath,Hitter,23.1813826146475,Standard Prospect,3B,0,AA,84.02736842105263,0.6876931748579131,74.71492626504325
462,700283,Derlin Figueroa,Hitter,22.086242299794662,Premium Prospect,1B,0,A+,82.3100616016427,0.8400590768195946,74.68156228325816
463,811764,Cody Miller,Hitter,21.270362765229294,Premium Prospect,SS,0,A+,85.75254237288135,1.558075265342788,74.48543583368327
464,683748,Victor Mesa Jr.,Hitter,24.082135523613964,Standard Prospect,CF,0,AAA,86.89922915206728,0.5959204759033365,74.44754054103123
465,702685,Brenner Cox,Hitter,21.409993155373037,Premium Prospect,OF,0,A,82.4024040201005,0.9923633447243632,74.43080117768135
466,691021,A.J. Vukovich,Hitter,24.21902806297057,Standard Prospect,OF,0,AAA,89.07357678839419,0.555170503736665,74.41011119016099
467,807383,Randy Guzman,Hitter,20.470910335386723,Elite Youth,OF,0,A,83.92,1.6616481347584124,74.21006871681071
