rank,mlb_player_id,full_name,current_age,age_tier,primary_position,current_team,highest_level,total_pa,ops,obp,slg,iso,bb_rate,so_rate,pred_mlb_wrc_plus,pred_mlb_woba,pred_mlb_ops,age_factor,level_age_factor,combined_age_factor,prospect_value_score
182,800433,Elis Cuevas,20.914442162902123,Elite Youth,SS,0,A+,408,0.6470588235294118,0.3382352941176471,0.3088235294117647,0.08823529411764708,0.12990196078431374,0.22058823529411764,83.69999999999999,0.11624999999999998,0.45294117647058824,1.5167117841342324,1.2378336755646815,1.8774369225271426,131.2445560910438
183,808104,Andruw Musett,19.87953456536619,Elite Youth,C,0,A+,141,0.55407068753297,0.2978723404255319,0.256198347107438,0.05785123966942146,0.11347517730496454,0.2907801418439716,81.77872340425532,0.09223404255319145,0.4,2.2944834241208767,1.3930698151950716,3.1963755996082246,130.69775802823588
184,699213,Gleider Figuereo,21.281314168377822,Premium Prospect,SS,0,A+,1422,0.6628212708394923,0.2981715893108298,0.3646496815286624,0.1488853503184713,0.0949367088607595,0.28270042194092826,81.7929676511955,0.09241209563994372,0.46397488958764455,1.3096971004447662,1.1828028747433268,1.549113495449069,130.68652452573426
185,803679,Sammy Hernandez,21.352498288843258,Premium Prospect,C,0,A+,558,0.6821807206187511,0.33691756272401435,0.3452631578947368,0.11368421052631578,0.1057347670250896,0.18996415770609318,83.63727598566308,0.11546594982078852,0.4775265044331258,1.2729311601617876,1.1721252566735114,1.492034762832346,129.91737793001877
186,691620,Jeferson Quero,23.000684462696782,Standard Prospect,C,0,AAA,787,0.7800784801386687,0.3405336721728081,0.4395448079658606,0.16500711237553345,0.08767471410419314,0.18297331639135958,88.44066073697586,0.1755082592121982,0.7020706321248018,0.5486614002241481,1.8848665297741276,1.0341535094615038,129.60521391487913
187,699073,Thayron Liranzo,22.261464750171115,Premium Prospect,C,0,AA,1241,0.8033051082548448,0.36261079774375504,0.4406943105110897,0.19961427193828354,0.15471394037066882,0.2731668009669621,87.32602739726028,0.16157534246575342,0.6426440866038758,0.7374286803397335,1.5129363449691993,1.1156826523086565,128.79834301573212
188,699043,Yamal Encarnacion,22.083504449007528,Premium Prospect,2B,0,AA,544,0.6492397806580259,0.3272058823529412,0.3220338983050847,0.08050847457627117,0.11029411764705882,0.17647058823529413,85.4,0.1375,0.5193918245264207,0.7918353663048854,1.544969199178645,1.2233612517613877,128.45665823485075
189,694193,Victor Acosta,21.32785763175907,Premium Prospect,SS,0,A+,1206,0.6386137160803651,0.3308457711442786,0.3077679449360865,0.08751229105211403,0.10199004975124377,0.21807628524046435,83.34825870646766,0.11185323383084574,0.4470296012562555,1.2855395379171792,1.1758213552361396,1.5115648416834184,128.41869703661217
190,805951,Boston Baro,21.125256673511295,Premium Prospect,SS,0,A+,419,0.7476410032970677,0.35799522673031026,0.3896457765667575,0.11171662125340598,0.10978520286396182,0.18138424821002386,84.64057279236278,0.1280071599045346,0.5233487023079474,1.3940579568260103,1.2062114989733057,1.6815287377587658,128.0732993285452
191,702708,Emaarion Boyd,22.130047912388775,Premium Prospect,LF,0,AA,1168,0.6677263548545544,0.339041095890411,0.3286852589641434,0.07968127490039839,0.0821917808219178,0.17636986301369864,86.04383561643836,0.14554794520547948,0.5341810838836436,0.7772298423508589,1.5365913757700205,1.1942846727474223,127.48877090099698
192,695491,Joshua Baez,22.28062970568104,Premium Prospect,OF,0,AA,1257,0.804662074202647,0.35958631662688945,0.44507575757575757,0.18844696969696967,0.11694510739856802,0.2935560859188544,87.16149562450278,0.1595186953062848,0.6437296593621177,0.7317971782758331,1.5094866529774127,1.1046380732939023,127.36144073726936
193,700321,Andy Perez,21.347022587268995,Premium Prospect,SS,0,A+,1512,0.6781216931216931,0.3002645502645503,0.37785714285714284,0.11142857142857143,0.04365079365079365,0.15343915343915343,81.89259259259259,0.09365740740740741,0.47468518518518515,1.2757222921902145,1.1729466119096508,1.4963541403621257,127.32684862759683
194,800206,Yerald Nin,20.139630390143736,Elite Youth,SS,0,A,457,0.6327960990347554,0.3282275711159737,0.30456852791878175,0.058375634517766534,0.10722100656455143,0.22319474835886213,80.99168490153173,0.0823960612691466,0.4,2.067767247477775,0.9596971252566735,1.9844302831043252,126.91274108035526
195,695501,Blake Burke,22.327173169062284,Premium Prospect,1B,0,AA,585,0.8244180939833113,0.37777777777777777,0.44664031620553357,0.15612648221343872,0.11452991452991453,0.2376068376068376,88.1511111111111,0.17188888888888887,0.6595344751866491,0.7182990678457913,1.5011088295687889,1.078245073014348,126.85656357360705
196,702906,Wilfredo Lara,21.44558521560575,Premium Prospect,3B,0,A+,1123,0.7152562330743841,0.3321460373998219,0.3831101956745623,0.1441812564366632,0.11219946571682991,0.21816562778272486,83.41015138023153,0.112626892252894,0.5006793631520688,1.2264054231235868,1.1581622176591375,1.4203764245940063,125.30123527097248
197,695653,Noah Miller,22.90485968514716,Premium Prospect,SS,0,AAA,1412,0.6337754001387804,0.32011331444759206,0.31366208569118836,0.07679870654810025,0.1048158640226629,0.19263456090651557,87.19093484419264,0.15988668555240793,0.5703978601249023,0.5700997838669999,1.903552361396304,1.08521478981155,125.08446765791709
198,691003,Tre' Morgan,23.23066392881588,Standard Prospect,1B,0,AAA,883,0.8559109118261262,0.40543601359003395,0.45047489823609227,0.1451831750339213,0.13590033975084936,0.1438278595696489,92.41268403171007,0.22515855039637597,0.7703198206435136,0.5004409988825328,1.8400205338809037,0.9208217139397307,124.77926912692124
199,800348,Edwin Amparo,20.982888432580424,Elite Youth,SS,0,A+,396,0.6801699631040948,0.33585858585858586,0.344311377245509,0.12275449101796407,0.13636363636363635,0.2702020202020202,83.58686868686868,0.11483585858585857,0.47611897417286636,1.4757497766055911,1.2275667351129365,1.8115813351113708,124.73545067435015
200,701682,Braedon Karpathios,22.305270362765228,Premium Prospect,OF,0,AA,1216,0.7609181647989803,0.3774671052631579,0.3834510595358224,0.14127144298688196,0.17434210526315788,0.28042763157894735,88.1342105263158,0.1716776315789474,0.6087345318391844,0.7246198220048774,1.505051334702259,1.090590030260154,124.62225701598456
201,806987,Daiverson Gutierrez,20.073921971252567,Elite Youth,C,0,A,422,0.6482314509866924,0.3459715639810427,0.3022598870056497,0.07062146892655366,0.12559241706161137,0.15876777251184834,81.71563981042654,0.09144549763033175,0.4,2.122835655530349,0.9680749486652978,2.055064018252406,123.37891536310518
202,694185,Danny De Andrade,21.49486652977413,Premium Prospect,SS,0,A+,1087,0.7224469051216538,0.33486660533578655,0.3875802997858672,0.15096359743040683,0.10027598896044158,0.21895124195032198,83.53965041398344,0.11424563017479296,0.5057128335851576,1.2024665972824793,1.1507700205338807,1.3837625108460643,122.676408533907
203,815902,Yandel Ricardo,18.978781656399725,Elite Youth,SS,0,A,200,0.5431564245810057,0.275,0.2681564245810056,0.055865921787709494,0.065,0.205,78.82,0.05525,0.4,3.2897411840935464,1.107705338809035,3.644063872920378,122.07067364702326
204,701778,Jace Avina,22.340862422997947,Premium Prospect,LF,0,AA,1330,0.7769055973266499,0.3511278195488722,0.42577777777777776,0.17955555555555552,0.11203007518796992,0.2796992481203007,86.70135338345864,0.15376691729323308,0.6215244778613199,0.7143766253720543,1.4986447638603695,1.0705967890380699,121.23908768243481
205,700341,Kenny Castillo,21.404517453798768,Premium Prospect,C,0,A+,726,0.6461987210650312,0.29476584022038566,0.3514328808446455,0.10105580693815985,0.05509641873278237,0.23002754820936638,81.63085399449037,0.09038567493112946,0.4523391047455218,1.2467180958642101,1.164322381930185,1.4515817829720816,121.23099299344143
206,702488,Logan Wagner,21.582477754962355,Premium Prospect,SS,0,A+,697,0.761506912512484,0.3586800573888092,0.4028268551236749,0.1802120141342756,0.15064562410329985,0.25968436154949787,84.67317073170732,0.12841463414634147,0.5330548387587388,1.1610566025600082,1.1376283367556468,1.320850891649504,120.87215072922855
207,815924,Eduardo Beltre,18.99520876112252,Elite Youth,OF,0,A,108,0.5158303464755079,0.26851851851851855,0.24731182795698925,0.0967741935483871,0.12962962962962962,0.25925925925925924,78.55555555555556,0.051944444444444446,0.4,3.268195678492719,1.1056108829568787,3.61335270977419,120.63579505215553
208,695521,Gavin Conticello,22.327173169062284,Premium Prospect,3B,0,AA,1674,0.7600364933800814,0.34109916367980886,0.4189373297002725,0.16212534059945505,0.09976105137395459,0.22461170848267623,86.1557945041816,0.14694743130227,0.6080291947040651,0.7182990678457913,1.5011088295687889,1.078245073014348,120.39662504941042
209,683953,Travis Bazzana,23.1129363449692,Standard Prospect,2B,0,AAA,470,0.7995026250345398,0.37872340425531914,0.42077922077922075,0.1766233766233766,0.1595744680851064,0.251063829787234,90.77787234042553,0.20472340425531915,0.7195523625310859,0.5245709765533488,1.8629774127310061,0.9772638806931351,119.22231268891666
210,691269,Adrian Placencia,22.351813826146476,Premium Prospect,SS,0,AA,1976,0.737262573770822,0.35728744939271256,0.37997512437810943,0.15298507462686564,0.15688259109311742,0.30313765182186236,87.03643724696356,0.15795546558704454,0.5898100590166576,0.7112540990045996,1.4966735112936342,1.0645151697792041,118.81248821566426
211,694227,Danyer Cueva,21.366187542778917,Premium Prospect,SS,0,A+,629,0.5569039729209821,0.2591414944356121,0.2977624784853701,0.08433734939759038,0.05246422893481717,0.32591414944356123,79.93513513513514,0.06918918918918916,0.4,1.2659800175635727,1.1700718685831624,1.4812876047395542,118.40692485885691
212,815195,Wilder Dalis,19.19233401779603,Elite Youth,SS,0,A,137,0.7077774981122578,0.3284671532846715,0.3793103448275862,0.1379310344827586,0.11678832116788321,0.1897810218978102,81.0014598540146,0.08251824817518245,0.42466649886735464,3.0203960031931336,1.0804774127310064,3.2634696589531895,118.40120534435627
213,694580,Kemp Alderman,23.134839151266256,Standard Prospect,OF,0,AAA,970,0.755203312104899,0.32061855670103095,0.43458475540386804,0.17178612059158133,0.0711340206185567,0.24329896907216494,87.2218556701031,0.16027319587628866,0.6796829808944091,0.5199952196100575,1.8587063655030802,0.966518424720386,118.0965095978009
214,805102,Byron Chourio,20.386036960985628,Elite Youth,CF,0,A,607,0.5591401898485918,0.2981878088962109,0.26095238095238094,0.05904761904761904,0.11532125205930807,0.25370675453047775,79.7660626029654,0.06707578253706754,0.4,1.8736844235795103,0.9282802874743326,1.7393043153565668,117.9268383686888
215,828667,Ching-Hsien Ko,19.159479808350444,Elite Youth,OF,0,A,138,0.6357742181540809,0.35507246376811596,0.2807017543859649,0.06140350877192982,0.16666666666666666,0.2318840579710145,82.08695652173913,0.09608695652173914,0.4,3.060351055653559,1.0846663244353183,3.319459731017492,117.87727913429406
216,800195,Jorgelys Mota,20.347707049965777,Elite Youth,SS,0,A,454,0.7194604328113444,0.33259911894273125,0.38686131386861317,0.12408759124087593,0.07048458149779736,0.3237885462555066,81.17004405286343,0.08462555066079294,0.4316762596868066,1.9026330389690116,0.9331673511293633,1.7754750331459233,117.87194318718544
217,703492,Nick Morabito,22.42299794661191,Premium Prospect,OF,0,AA,1140,0.7683634009188796,0.3780701754385965,0.3902932254802831,0.09807886754297268,0.10614035087719298,0.21052631578947367,88.16701754385966,0.17208771929824562,0.6146907207351037,0.691287706988349,1.483860369609856,1.0257744323984814,117.66338514083627
218,808365,Dameury Pena,20.10130047912389,Elite Youth,SS,0,A,417,0.6327629788061442,0.31654676258992803,0.3162162162162162,0.07567567567567565,0.08393285371702638,0.08872901678657075,80.51510791366906,0.07643884892086328,0.4,2.099714462285635,0.964584188911704,2.0253513715499643,117.49502583138757
219,691369,Allan Castro,22.376454483230663,Premium Prospect,CF,0,AA,874,0.7436568008650388,0.35354691075514877,0.3901098901098901,0.1565934065934066,0.14988558352402745,0.21624713958810068,86.8329519450801,0.15541189931350116,0.5949254406920311,0.704278226154473,1.4922381930184807,1.0509508675790118,117.37442694710836
220,815792,Chase Harlan,19.249828884325805,Elite Youth,3B,0,A,123,0.7134928080050031,0.35772357723577236,0.3557692307692308,0.11538461538461539,0.14634146341463414,0.2601626016260163,82.1951219512195,0.09743902439024389,0.42809568480300186,2.9517257610916987,1.07314681724846,3.1676351059058447,116.93402539728332
221,702556,Austin Overn,22.414784394250514,Premium Prospect,OF,0,AA,570,0.769312988353236,0.35964912280701755,0.4096638655462185,0.15546218487394958,0.13508771929824562,0.2719298245614035,87.16491228070176,0.15956140350877193,0.6154503906825889,0.6935626130653648,1.4853388090349073,1.0301754656816473,116.87627644801944
222,691449,Roberto Campos,22.31895961670089,Premium Prospect,RF,0,AA,1706,0.712443915223756,0.3223915592028136,0.3900523560209424,0.13285340314136124,0.08499413833528723,0.22919109026963658,85.13810082063306,0.13422626025791326,0.5699551321790048,0.7206628635534793,1.5025872689938398,1.0828588440121028,116.85094898118173
223,691392,Johnny Ascanio,22.26420260095825,Premium Prospect,SS,0,AA,973,0.64592103439276,0.3227132579650565,0.32320777642770354,0.09356014580801947,0.1130524152106886,0.1778006166495375,85.15560123329907,0.1344450154162384,0.516736827514208,0.7366215345122015,1.5124435318275151,1.1140984752778378,116.46003525608774
224,815394,Theo Gillen,20.071184120465436,Elite Youth,OF,0,A,358,0.7898174492741584,0.42178770949720673,0.3680297397769517,0.11152416356877326,0.2011173184357542,0.24860335195530725,84.80893854748604,0.13011173184357538,0.47389046956449504,2.1251617318960503,0.968424024640657,2.058057677415082,116.307851663014
225,703190,Johanfran Garcia,20.83230663928816,Elite Youth,C,0,A+,324,0.7756911841418883,0.3425925925925926,0.43309859154929575,0.16901408450704225,0.08950617283950617,0.3055555555555556,83.9074074074074,0.11884259259259258,0.5429838288993217,1.5673697580016446,1.250154004106776,1.9594535788816245,115.89842754049592
226,695735,Creed Willems,22.34633812457221,Premium Prospect,C,0,AA,1506,0.7282463469339637,0.3147410358565737,0.41350531107738997,0.18285280728376327,0.08964143426294821,0.23041168658698538,84.7219123505976,0.12902390438247013,0.582597077547171,0.7128136523867563,1.4976591375770023,1.0675518798866626,115.49359149751858
227,806967,Brailer Guerrero,19.288158795345655,Elite Youth,OF,0,A,220,0.7440504521656354,0.3409090909090909,0.4031413612565445,0.1518324607329843,0.11363636363636363,0.2909090909090909,81.5090909090909,0.08886363636363634,0.44643027129938123,2.906815170324586,1.0682597535934288,3.105233657592583,115.31724790458482
228,802504,Myles Naylor,20.48186173853525,Elite Youth,3B,0,A,976,0.638972023584248,0.3145491803278688,0.3244228432563791,0.1324422843256379,0.14651639344262296,0.3709016393442623,80.43360655737705,0.0754200819672131,0.4,1.8032252397049482,0.9160626283367554,1.6518672525672906,115.13646280117779
229,808162,Joshua Liranzo,19.121149897330596,Elite Youth,3B,0,A,214,0.5674745814932731,0.3037383177570093,0.26373626373626374,0.08241758241758243,0.1261682242990654,0.3037383177570093,79.99252336448598,0.06990654205607476,0.4,3.1076337915038748,1.089553388090349,3.385932926477104,115.11096046101589
230,695731,Braden Montgomery,22.480492813141684,Premium Prospect,OF,0,AA,517,0.8039643202542138,0.3597678916827853,0.44419642857142855,0.17410714285714285,0.1102514506769826,0.2514506769825919,87.17137330754352,0.159642166344294,0.6431714562033711,0.6755709287412428,1.473511293634497,0.9954613931513673,114.75037655103333
231,803175,Ethan Anderson,22.04791238877481,Premium Prospect,C,0,AA,426,0.69087200800431,0.33568075117370894,0.3551912568306011,0.10382513661202186,0.11502347417840375,0.17136150234741784,85.86103286384977,0.14326291079812206,0.552697606403448,0.8031892167386946,1.551375770020534,1.2460482895901819,114.35345101388454
232,691284,Juan Corniel,23.017111567419576,Standard Prospect,SS,0,AAA,1057,0.5798368022705771,0.2923368022705771,0.2875,0.05937499999999998,0.07568590350047304,0.19394512771996217,85.49101229895932,0.13863765373699152,0.5218531220435194,0.5450680515046059,1.8816632443531827,1.0256345181874245,113.98729317117781
