prospect_id,mlb_player_id,name,position,season,level,team,games,pa,ab,r,h,doubles,triples,hr,rbi,bb,ibb,so,sb,cs,hbp,sf,avg,obp,slg,ops,babip,iso,bb_rate,k_rate,power_speed_number,bb_per_k,xbh,xbh_rate,sb_success_rate,target_avg,target_obp,target_slg,target_ops,target_bb_rate,target_k_rate,target_hr_per_600,target_sb_per_600,target_rbi_per_600,target_r_per_600,target_career_games,target_career_pa,target_iso,hit_future,game_power_future,raw_power_future,speed_future,fielding_future
10004,643524,Frank Schwindel,1B,2021,AAA,,54,248,228,,67,12,0,17,49,14,,45,,,,,,,,,,0,0.056451612903225805,0.1814516129032258,0.0,0.3111111111111111,29,0.12719298245614036,0.0,0.27485380116959063,0.3194192377495463,0.4809028125,0.7841729166666667,0.06352087114337568,0.17967332123411978,23.95644283121597,2.1778584392014517,86.02540834845735,72.95825771324864,20,551,0.20604901133040937,,,,,
10009,682663,Agustín Ramírez,C,2022,Complex,FCL Yankees,44,197,168,34.0,51,14,1,6,51,23,,31,13.0,2.0,2.0,4.0,0.34634090909090909091,0.40236363636363636364,0.61861363636363636364,1.02097727272727272727,,0.27227272727272727273,0.116751269035533,0.15736040609137056,8.210526315789474,0.7419354838709677,21,0.125,0.8666666666666667,0.2309124767225326,0.27350427350427353,0.5037794117647059,0.8136764705882353,0.06153846153846154,0.19316239316239317,21.538461538461537,16.41025641025641,68.71794871794872,73.84615384615385,10,585,0.2728669350421733,,,,,
10010,681460,Brooks Baldwin,LF,2023,A+,,26,113,101,22.0,33,2,0,5,19,8,,25,8.0,0.0,1.0,2.0,,0.39469230769230769231,0.45038461538461538462,0.84507692307692307692,,0.45038461538461538462,0.07079646017699115,0.22123893805309736,6.153846153846154,0.32,7,0.06930693069306931,1.0,0.2318840579710145,0.2739420935412027,0.331626559714795,0.5819670231729055,0.060133630289532294,0.26057906458797325,17.37193763919822,12.02672605790646,61.469933184855236,54.788418708240535,20,449,0.09974250174378049,,,,,
10011,678877,Jhonkensy Noel,RF,2023,AAA,,138,585,519,81.0,114,23,0,27,85,49,,145,1.0,3.0,14.0,3.0,,0.28011594202898550725,0.38076811594202898551,0.66088405797101449275,,0.38076811594202898551,0.08376068376068375,0.24786324786324787,1.9285714285714286,0.33793103448275863,50,0.09633911368015415,0.25,0.1926605504587156,0.22792022792022792,0.41214199243379573,0.6566132408575032,0.04843304843304843,0.32763532763532766,32.47863247863248,0.0,70.08547008547008,75.21367521367522,20,351,0.21948144197508013,,,,,
10012,702332,Caleb Durbin,3B,2024,AAA,,81,375,310,57.0,89,23,2,10,60,47,,37,29.0,3.0,11.0,3.0,0.31467901234567901235,0.43341975308641975309,0.50022222222222222222,0.93364197530864197531,,0.18554320987654320987,0.12533333333333332,0.09866666666666667,14.871794871794872,1.2702702702702702,35,0.11290322580645161,0.90625,0.25617977528089886,0.2845849802371542,0.35394029850746267,0.676089552238806,0.05928853754940711,0.09881422924901186,13.043478260869565,21.343873517786562,62.845849802371546,71.14624505928853,10,506,0.09776052322656381,,,,,
10013,677942,Blaze Alexander,SS,2023,AAA,,72,305,247,44.0,72,13,2,8,52,42,,83,2.0,2.0,10.0,5.0,,0.43555555555555555556,0.53281944444444444444,0.96837500000000000000,,0.53281944444444444444,0.1377049180327869,0.2721311475409836,3.2,0.5060240963855421,23,0.0931174089068826,0.5,0.23737373737373738,0.29046563192904656,0.4102456427015251,0.7490623638344227,0.082039911308204,0.29933481152993346,13.303769401330378,6.651884700665189,65.18847006651885,66.51884700665188,20,451,0.1728719053277877,,,,,
10016,641511,Jason Delay,C,2021,AAA,,13,38,34,6.0,9,2,0,2,4,4,,10,0.0,,,,0.25415384615384615385,0.30023076923076923077,0.32084615384615384615,0.62107692307692307692,,0.06669230769230769230,0.10526315789473684,0.2631578947368421,0.0,0.4,4,0.11764705882352941,0.0,0.2314540059347181,0.27882037533512066,0.3179707602339181,0.6222209226770631,0.06970509383378017,0.2520107238605898,3.2171581769436997,0.0,56.30026809651474,61.1260053619303,30,373,0.08651675429920003,,,,,
10018,681393,Connor Norby,3B,2023,AAA,,138,633,565,104.0,164,40,3,21,92,57,,137,10.0,4.0,6.0,5.0,,0.34147101449275362319,0.45407246376811594203,0.79554347826086956522,,0.45407246376811594203,0.09004739336492891,0.21642969984202212,13.548387096774194,0.41605839416058393,64,0.11327433628318584,0.7142857142857143,0.24539877300613497,0.288135593220339,0.4319586206896552,0.7141816091954023,0.062146892655367235,0.2900188323917137,19.2090395480226,12.429378531073446,61.016949152542374,83.61581920903956,20,531,0.1865598476835202,,,,,
10019,691594,Javier Sanoja,2B,2023,A,,102,434,400,51.0,123,18,8,1,57,31,,32,31.0,16.0,0.0,2.0,,0.34330392156862745098,0.38187254901960784314,0.72517647058823529412,,0.38187254901960784314,0.07142857142857142,0.07373271889400922,1.9375,0.96875,27,0.0675,0.6595744680851063,0.2413793103448276,0.2751322751322751,0.3499787878787879,0.6459409090909091,0.05291005291005291,0.11904761904761904,9.523809523809524,9.523809523809524,63.49206349206349,65.07936507936508,20,378,0.10859947753396029,,,,,
10022,694497,Evan Carter,CF,2022,AA,,6,28,21,8.0,9,3,0,1,7,5,,6,2.0,1.0,1.0,1.0,,0.48366666666666666667,0.44483333333333333333,0.92850000000000000000,,0.44483333333333333333,0.17857142857142858,0.21428571428571427,1.3333333333333333,0.8333333333333334,4,0.19047619047619047,0.6666666666666666,0.235,0.3063457330415755,0.4452676326102556,0.8071047082850362,0.10065645514223195,0.2363238512035011,19.693654266958422,24.945295404814,68.27133479212254,89.27789934354486,30,457,0.2102676326102556,,,,,
