prospect_id,data_year,name,position,fangraphs_id,target,target_label,fangraphs_fv,hit_future,game_power_future,raw_power_future,speed_future,fielding_future,hard_hit_pct,hit_upside,power_upside,speed_upside,fielding_upside,frame_grade,athleticism_grade,arm_grade,levers_encoded,total_pa,total_ab,total_hr,total_sb,avg_obp,avg_slg,avg_ops,batting_avg,isolated_power,bb_k_ratio,k_rate,bb_rate,played_aaa,played_aa,played_a_plus,highest_level,avg_age,fv_change_1yr,hit_change,power_change,speed_change,plus_tool_count,offensive_ceiling,defensive_floor,hit_power_ratio,power_speed_number_v2,age_relative_ops,levels_per_year,has_elite_tool,tool_variance,is_power_slugger,is_contact_hitter,is_balanced_star,is_average_hitter
8406,2023,Tommy Troy,SS,sa3022561,2,Regular,50,60.0,45.0,50.0,80.0,50.0,,25.0,15.0,0.0,10.0,-1.0,1.0,40.0,1,,,,,,,,,,,,,0,0,0,1,20.0,0,0.0,0.0,0.0,2,60.0,50.0,1.3333333333333333,37.5,0.0,1.0,1,179.6875,0,0,0,1
9257,2023,Aeverson Arteaga,SS,sa3014707,1,Part-Time,45,40.0,45.0,50.0,55.0,50.0,,10.0,20.0,0.0,10.0,1.0,1.0,60.0,2,565.0,503.0,14.0,11.0,0.3357522123893805,0.4198424778761061,0.7555946902654866,0.2703777335984095,0.1610337972166998,0.3161290322580645,0.2743362831858407,0.0867256637168141,0,0,0,2,19.0,0,0.0,0.0,-5.0,1,45.0,50.0,0.8888888888888888,34.928,0.1055946902654867,2.0,0,31.25,0,0,0,1
8180,2023,Aidan Miller,SS,sa3022609,1,Part-Time,45,45.0,60.0,70.0,40.0,50.0,,25.0,35.0,0.0,20.0,2.0,1.0,55.0,3,,,,,,,,,,,,,0,0,0,1,18.0,0,0.0,0.0,0.0,2,60.0,40.0,0.75,30.0,0.0,1.0,1,54.6875,0,0,0,1
8206,2023,Arjun Nimmala,SS,sa3022892,1,Part-Time,45,40.0,60.0,70.0,40.0,50.0,,20.0,35.0,-5.0,10.0,2.0,1.0,55.0,2,,,,,,,,,,,,,0,0,0,1,16.0,0,0.0,0.0,0.0,2,60.0,40.0,0.6666666666666666,30.0,0.0,1.0,1,68.75,0,0,0,1
8301,2023,Brayden Taylor,3B,sa3022921,1,Part-Time,45,40.0,50.0,55.0,50.0,60.0,,10.0,15.0,0.0,25.0,1.0,1.0,60.0,2,,,,,,,,,,,,,0,0,0,1,20.0,0,0.0,0.0,0.0,2,50.0,50.0,0.8,30.0,0.0,1.0,1,50.0,0,0,0,1
8279,2023,Brice Matthews,2B,33280,1,Part-Time,45,35.0,50.0,60.0,60.0,45.0,,5.0,15.0,0.0,15.0,1.0,1.0,60.0,2,,,,,,,,,,,,,0,0,0,1,20.0,0,0.0,0.0,0.0,2,50.0,45.0,0.7,33.0,0.0,1.0,1,81.25,0,0,0,1
9040,2023,Brock Wilken,3B,sa3022499,1,Part-Time,45,40.0,70.0,80.0,40.0,40.0,,10.0,35.0,0.0,10.0,-1.0,-1.0,60.0,2,,,,,,,,,,,,,0,0,0,1,20.0,0,0.0,0.0,0.0,2,70.0,40.0,0.5714285714285714,33.0,0.0,1.0,1,168.75,0,0,0,1
8511,2023,Cameron Cauley,SS,sa3017167,1,Part-Time,45,35.0,50.0,55.0,80.0,70.0,,5.0,15.0,0.0,25.0,-1.0,2.0,50.0,1,331.0,287.0,2.0,38.0,0.2693867069486404,0.2350422960725075,0.504429003021148,0.2090592334494773,0.0801393728222996,0.4175824175824176,0.2749244712990936,0.1148036253776435,0,0,0,2,19.0,10,-10.0,20.0,20.0,3,50.0,70.0,0.7,40.52,-0.145570996978852,2.0,1,304.6875,0,0,0,1
8709,2023,Colin Houck,SS,sa3022964,1,Part-Time,45,40.0,55.0,60.0,55.0,50.0,,20.0,35.0,0.0,20.0,1.0,1.0,60.0,1,,,,,,,,,,,,,0,0,0,1,17.0,0,0.0,0.0,0.0,3,55.0,50.0,0.7272727272727273,33.0,0.0,1.0,1,37.5,0,0,0,1
8177,2023,Colt Emerson,SS,sa3022923,1,Part-Time,45,55.0,45.0,45.0,50.0,50.0,,30.0,25.0,0.0,10.0,,,55.0,2,,,,,,,,,,,,,0,0,0,1,16.0,0,0.0,0.0,0.0,1,55.0,50.0,1.2222222222222223,28.5,0.0,1.0,0,12.5,0,0,0,1
8225,2023,Cooper Pratt,SS,sa3022867,1,Part-Time,45,50.0,55.0,55.0,40.0,55.0,,25.0,35.0,0.0,20.0,1.0,,50.0,2,,,,,,,,,,,,,0,0,0,1,17.0,0,0.0,0.0,0.0,3,55.0,40.0,0.9090909090909092,28.5,0.0,1.0,0,37.5,0,0,0,1
