prospect_id,data_year,name,position,fangraphs_id,target,target_label,fangraphs_fv,hit_future,game_power_future,raw_power_future,speed_future,fielding_future,versatility_future,pitch_sel_future,bat_ctrl_future,hard_hit_pct,hit_upside,power_upside,speed_upside,fielding_upside,frame_grade,athleticism_grade,arm_grade,levers_encoded,total_pa,total_ab,total_hr,total_sb,avg_obp,avg_slg,batting_avg,isolated_power,bb_k_ratio,k_rate,bb_rate,power_speed_number,played_aaa,played_aa,played_a_plus,highest_level,avg_age,fv_change_1yr,hit_change,power_change,speed_change
8853,2022,Petey Halpin,CF,27931,1,Part-Time,45,60.0,40.0,45.0,60.0,55.0,,,,,25.0,10.0,0.0,10.0,,1.0,60.0,2,246.0,221.0,1.0,11.0,0.27801626016260162602,0.35936585365853658537,0.29411764705882354,0.13122171945701358,0.42,0.2032520325203252,0.08536585365853659,1.8333333333333333,0,0,0,2,19,0,0.0,0.0,0.0
8925,2022,Robert Moore,SS,sa3019928,1,Part-Time,45,55.0,45.0,45.0,60.0,60.0,,,,,20.0,15.0,0.0,15.0,-1.0,1.0,45.0,1,,,,,,,,,,,,0.0,0,0,0,1,19,0,0.0,0.0,0.0
8894,2022,Roderick Arias,SS,sa3019674,1,Part-Time,45,60.0,50.0,50.0,50.0,60.0,,,,,35.0,30.0,-5.0,15.0,1.0,2.0,60.0,3,,,,,,,,,,,,0.0,0,0,0,1,16,0,0.0,0.0,0.0
8268,2022,Spencer Jones,CF,sa3019969,1,Part-Time,45,40.0,70.0,80.0,40.0,50.0,,,,,10.0,35.0,0.0,20.0,2.0,1.0,50.0,3,,,,,,,,,,,,0.0,0,0,0,1,20,0,0.0,0.0,0.0
9015,2022,Tyler Black,1B,29949,1,Part-Time,45,60.0,45.0,50.0,45.0,45.0,,,,,25.0,5.0,0.0,0.0,,,45.0,1,115.0,87.0,1.0,5.0,0.44350434782608695652,0.28057391304347826087,0.2413793103448276,0.08045977011494253,0.8387096774193549,0.26956521739130435,0.22608695652173913,1.6666666666666667,0,0,0,2,20,0,0.0,0.0,0.0
8893,2022,Tyler Callihan,2B,27497,1,Part-Time,45,55.0,50.0,55.0,30.0,35.0,,,,,20.0,20.0,0.0,5.0,-1.0,-1.0,50.0,2,99.0,87.0,2.0,5.0,0.38170707070707070707,0.38306060606060606061,0.2988505747126437,0.13793103448275862,0.6153846153846154,0.13131313131313133,0.08080808080808081,2.857142857142857,0,0,0,2,21,0,0.0,0.0,0.0
9433,2022,Yiddi Cappe,LF,sa3015515,1,Part-Time,45,50.0,50.0,60.0,55.0,50.0,,,,,25.0,30.0,0.0,10.0,2.0,1.0,60.0,3,216.0,189.0,2.0,9.0,0.32193055555555555556,0.45163888888888888889,0.2698412698412698,0.13227513227513227,0.5428571428571428,0.16203703703703703,0.08796296296296297,3.272727272727273,0,0,0,1,18,0,0.0,0.0,0.0
8634,2022,Abdias De La Cruz,RF,sa3019401,0,Bench,40,45.0,50.0,55.0,60.0,50.0,,,,,25.0,30.0,0.0,10.0,,,45.0,3,,,,,,,,,,,,0.0,0,0,0,1,16,0,0.0,0.0,0.0
8193,2022,Angel Genao,SS,sa3015706,0,Bench,40,50.0,45.0,45.0,50.0,45.0,,,,,30.0,25.0,0.0,10.0,1.0,1.0,45.0,2,192.0,151.0,1.0,16.0,0.42158333333333333333,0.39685416666666666667,0.26490066225165565,0.09933774834437085,1.3448275862068966,0.15104166666666666,0.203125,1.8823529411764706,0,0,0,1,17,0,0.0,0.0,0.0
8769,2022,Blaze Jordan,1B,sa3014537,0,Bench,40,55.0,55.0,60.0,30.0,55.0,,,,,30.0,25.0,-5.0,25.0,-2.0,-1.0,50.0,2,114.0,105.0,6.0,1.0,0.32625438596491228070,0.49756140350877192982,0.3238095238095238,0.26666666666666666,0.38095238095238093,0.18421052631578946,0.07017543859649122,1.7142857142857142,0,0,0,2,18,0,0.0,0.0,0.0
