prospect_id,data_year,name,position,fangraphs_id,target,target_label,fangraphs_fv,hit_future,game_power_future,raw_power_future,speed_future,fielding_future,hard_hit_pct,hit_upside,power_upside,speed_upside,fielding_upside,frame_grade,athleticism_grade,arm_grade,levers_encoded,total_pa,total_ab,total_hr,total_sb,avg_obp,avg_slg,avg_ops,batting_avg,isolated_power,bb_k_ratio,k_rate,bb_rate,played_aaa,played_aa,played_a_plus,highest_level,avg_age,fv_change_1yr,hit_change,power_change,speed_change,plus_tool_count,offensive_ceiling,defensive_floor,hit_power_ratio,power_speed_number_v2,age_relative_ops,levels_per_year,has_elite_tool,tool_variance,is_power_slugger,is_contact_hitter,is_balanced_star,is_average_hitter
8210,2022,Thayron Liranzo,C,sa3015790,0,Bench,40,40.0,50.0,55.0,30.0,40.0,,20.0,30.0,0.0,10.0,1.0,,45.0,2,85.0,68.0,1.0,3.0,0.3418117647058823,0.3907058823529411,0.7325176470588235,0.25,0.1029411764705882,0.7,0.2352941176470588,0.1647058823529411,0,0,0,1,17.0,0,0.0,0.0,0.0,1,50.0,30.0,0.8,24.6,-0.0174823529411765,1.0,0,50.0,0,0,0,1
8928,2022,Christian Cerda,C,sa3015623,0,Bench,35,45.0,40.0,55.0,20.0,45.0,,25.0,20.0,0.0,15.0,-1.0,-1.0,45.0,2,164.0,133.0,1.0,5.0,0.346280487804878,0.2809634146341463,0.6272439024390243,0.2180451127819548,0.1203007518796992,1.0,0.1524390243902439,0.1524390243902439,0,0,0,1,18.0,0,0.0,0.0,0.0,1,45.0,20.0,1.125,18.666666666666668,0.0272439024390244,1.0,0,106.25,0,0,0,1
9303,2022,Matthew Wood,C,sa3019924,0,Bench,35,,,,,,,,,,,,,,2,,,,,,,,,,,,,0,0,0,1,20.0,0,,,,0,,,1.0,,0.0,1.0,0,,0,0,0,1
8218,2023,Ethan Salas,C,sa3020881,2,Regular,55,55.0,60.0,60.0,40.0,60.0,,30.0,40.0,-10.0,15.0,2.0,1.0,60.0,2,,,,,,,,,,,,,0,0,0,1,16.0,0,0.0,0.0,0.0,4,60.0,40.0,0.9166666666666666,30.0,0.0,1.0,1,67.1875,0,0,0,1
8212,2023,Harry Ford,C,29958,2,Regular,50,40.0,50.0,60.0,60.0,45.0,,10.0,20.0,0.0,15.0,1.0,1.0,60.0,1,,,,,,,,,,,,,0,0,0,1,19.0,5,-10.0,-5.0,0.0,2,50.0,45.0,0.8,33.0,0.0,1.0,1,54.6875,0,0,0,1
8267,2023,Blake Mitchell,C,sa3022756,1,Part-Time,45,40.0,55.0,60.0,40.0,45.0,,20.0,30.0,-5.0,15.0,2.0,1.0,60.0,2,,,,,,,,,,,,,0,0,0,1,17.0,0,0.0,0.0,0.0,2,55.0,40.0,0.7272727272727273,28.5,0.0,1.0,1,37.5,0,0,0,1
8211,2023,Carter Jensen,C,29478,1,Part-Time,45,30.0,45.0,55.0,40.0,50.0,,10.0,20.0,-5.0,10.0,1.0,,60.0,2,,,,,,,,,,,,,0,0,0,1,18.0,5,-10.0,-5.0,10.0,1,45.0,40.0,0.6666666666666666,25.5,0.0,1.0,0,54.6875,0,0,0,1
8875,2023,Daniel Susac,C,sa3019997,1,Part-Time,45,40.0,55.0,70.0,30.0,45.0,,10.0,20.0,-5.0,15.0,,-1.0,45.0,3,113.0,104.0,1.0,0.0,0.3255663716814159,0.388,0.7135663716814159,0.2980769230769231,0.1057692307692307,0.28,0.2212389380530973,0.0619469026548672,0,0,0,2,21.0,0,0.0,0.0,0.0,2,55.0,30.0,0.7272727272727273,25.5,-0.0364336283185841,1.0,1,81.25,0,0,0,1
8258,2023,Jeferson Quero,C,sa3015407,1,Part-Time,45,50.0,50.0,55.0,20.0,60.0,0.29,15.0,20.0,-10.0,15.0,2.0,1.0,60.0,3,,,,,,,,,,,,,0,0,0,1,19.0,0,0.0,-5.0,0.0,2,50.0,20.0,1.0,21.0,0.0,1.0,1,225.0,0,0,0,1
8289,2023,Moisés Ballesteros,C,28820,1,Part-Time,45,50.0,55.0,60.0,20.0,40.0,,25.0,30.0,0.0,10.0,-2.0,-1.0,40.0,1,110.0,97.0,7.0,0.0,0.3904545454545454,0.5885,0.9789545454545454,0.268041237113402,0.268041237113402,0.6842105263157895,0.1727272727272727,0.1181818181818181,0,0,0,1,18.0,0,0.0,0.0,0.0,2,55.0,20.0,0.9090909090909092,22.5,0.3789545454545454,1.0,1,179.6875,0,0,1,0
8189,2023,Alfredo Duno,C,sa3021066,0,Bench,40,40.0,60.0,70.0,30.0,45.0,,20.0,35.0,-10.0,25.0,,1.0,70.0,2,,,,,,,,,,,,,0,0,0,1,16.0,0,0.0,0.0,0.0,2,60.0,30.0,0.6666666666666666,27.0,0.0,1.0,1,117.1875,0,0,0,1
8977,2023,Antonio Gomez,C,sa3008746,0,Bench,40,35.0,40.0,55.0,30.0,55.0,,5.0,10.0,0.0,10.0,,1.0,70.0,1,370.0,325.0,8.0,1.0,0.3135027027027027,0.3094621621621621,0.6229648648648648,0.2523076923076923,0.1169230769230769,0.35,0.2702702702702703,0.0945945945945946,0,0,0,2,20.0,-5,-10.0,0.0,0.0,2,40.0,30.0,0.875,21.711111111111112,-0.077035135135135,2.0,0,87.5,0,0,0,1
8720,2023,Brandon Valenzuela,C,sa3005729,0,Bench,40,40.0,40.0,45.0,30.0,50.0,,10.0,10.0,0.0,10.0,1.0,1.0,60.0,2,413.0,345.0,10.0,0.0,0.3532203389830508,0.3422372881355932,0.695457627118644,0.208695652173913,0.1391304347826087,0.6631578947368421,0.2300242130750605,0.1525423728813559,0,0,1,3,21.0,0,-5.0,0.0,0.0,0,40.0,30.0,1.0,21.0,-0.0545423728813558,1.5,0,50.0,0,0,0,1
