prospect_id,data_year,name,position,fangraphs_id,target,target_label,fangraphs_fv,hit_future,game_power_future,raw_power_future,speed_future,fielding_future,versatility_future,pitch_sel_future,bat_ctrl_future,hard_hit_pct,hit_upside,power_upside,speed_upside,fielding_upside,frame_grade,athleticism_grade,arm_grade,levers_encoded,total_pa,total_ab,total_hr,total_sb,avg_obp,avg_slg,batting_avg,isolated_power,bb_k_ratio,k_rate,bb_rate,power_speed_number,played_aaa,played_aa,played_a_plus,highest_level,avg_age,fv_change_1yr,hit_change,power_change,speed_change
8898,2022,Jorge Barrosa,CF,23968,0,Bench/Reserve,40,60.0,30.0,35.0,55.0,45.0,,,,,25.0,10.0,0.0,5.0,-1.0,,45.0,1,435.0,389.0,7.0,29.0,0.3414919540229885,0.4211977011494252,0.2853470437017995,0.1362467866323907,0.3670886075949367,0.1816091954022988,0.0666666666666666,11.27777777777778,0,0,1,3,20.0,0,0.0,0.0,0.0
9398,2022,Jose Fernandez,SS,sa3015204,0,Bench/Reserve,40,35.0,40.0,50.0,60.0,60.0,,,,,15.0,20.0,0.0,15.0,1.0,2.0,60.0,2,126.0,112.0,0.0,4.0,0.3149285714285714,0.3186666666666666,0.25,0.0535714285714285,0.282051282051282,0.3095238095238095,0.0873015873015873,0.0,0,0,0,1,17.0,0,0.0,0.0,0.0
8637,2022,Joshua Baez,RF,sa3017022,0,Bench/Reserve,40,40.0,60.0,70.0,40.0,50.0,,,,,20.0,35.0,-10.0,10.0,2.0,1.0,55.0,3,95.0,76.0,2.0,5.0,0.2769684210526315,0.2907684210526315,0.1578947368421052,0.1447368421052631,0.5,0.2947368421052631,0.1473684210526315,2.857142857142857,0,0,0,1,18.0,0,0.0,0.0,0.0
8435,2022,Juan Brito,2B,sa3009808,0,Bench/Reserve,40,60.0,40.0,45.0,35.0,40.0,,,,,25.0,10.0,0.0,10.0,,,40.0,1,109.0,88.0,3.0,5.0,0.4156238532110091,0.3919724770642201,0.2954545454545454,0.1363636363636363,0.7142857142857143,0.1926605504587156,0.1376146788990825,3.75,0,0,0,1,19.0,0,0.0,0.0,0.0
9289,2022,Juan Corniel,SS,sa3015169,0,Bench/Reserve,40,40.0,40.0,45.0,60.0,55.0,,,,,20.0,20.0,0.0,10.0,1.0,1.0,55.0,2,,,,,,,,,,,,0.0,0,0,0,1,,0,0.0,0.0,0.0
8492,2022,Kahlil Watson,CF,sa3017513,0,Bench/Reserve,40,40.0,60.0,60.0,60.0,45.0,,,,,20.0,35.0,0.0,15.0,,2.0,45.0,1,42.0,33.0,0.0,4.0,0.4628095238095238,0.4199761904761904,0.3939393939393939,0.2121212121212121,1.1428571428571428,0.1666666666666666,0.1904761904761904,0.0,0,0,0,1,18.0,0,0.0,0.0,0.0
9059,2022,Kala'i Rosario,RF,sa3015199,0,Bench/Reserve,40,40.0,55.0,60.0,40.0,50.0,,,,,10.0,30.0,-5.0,20.0,,,55.0,2,208.0,188.0,5.0,4.0,0.3502259615384615,0.4786490384615384,0.2765957446808511,0.175531914893617,0.2878787878787879,0.3173076923076923,0.0913461538461538,4.444444444444445,0,0,0,1,18.0,0,0.0,0.0,0.0
9007,2022,Kevin Made,SS,sa3014679,0,Bench/Reserve,40,40.0,45.0,50.0,55.0,55.0,,,,,20.0,25.0,0.0,10.0,2.0,1.0,55.0,3,243.0,235.0,1.0,2.0,0.2658971193415637,0.2882716049382716,0.2723404255319149,0.0936170212765957,0.1052631578947368,0.2345679012345679,0.0246913580246913,1.3333333333333333,0,0,0,2,18.0,0,0.0,0.0,0.0
8375,2022,Lazaro Montes,RF,sa3018409,0,Bench/Reserve,40,45.0,60.0,70.0,50.0,40.0,,,,,25.0,35.0,10.0,20.0,2.0,1.0,60.0,3,,,,,,,,,,,,0.0,0,0,0,1,16.0,0,0.0,0.0,0.0
9371,2022,Leandro Arias,SS,sa3018433,0,Bench/Reserve,40,60.0,40.0,45.0,60.0,60.0,,,,,35.0,20.0,5.0,15.0,1.0,1.0,55.0,1,,,,,,,,,,,,0.0,0,0,0,1,16.0,0,0.0,0.0,0.0
8209,2022,Leonardo Bernal,C,sa3015773,0,Bench/Reserve,40,50.0,40.0,45.0,40.0,55.0,,,,,30.0,20.0,0.0,25.0,,,55.0,2,178.0,158.0,5.0,3.0,0.2810842696629213,0.417376404494382,0.2088607594936709,0.1645569620253164,0.6071428571428571,0.1573033707865168,0.095505617977528,3.75,0,0,0,1,17.0,0,0.0,0.0,0.0
9103,2022,Matthew Lugo,LF,25980,0,Bench/Reserve,40,45.0,40.0,50.0,55.0,50.0,,,,,15.0,10.0,0.0,5.0,1.0,1.0,55.0,3,469.0,418.0,4.0,15.0,0.2820426439232409,0.3159339019189765,0.2703349282296651,0.0933014354066985,0.4042553191489361,0.2004264392324093,0.0810234541577825,6.315789473684211,0,0,0,2,20.0,0,0.0,0.0,0.0
8911,2022,Maximo Acosta,SS,27963,0,Bench/Reserve,40,55.0,40.0,50.0,45.0,50.0,,,,,30.0,20.0,-5.0,10.0,,1.0,50.0,1,68.0,61.0,1.0,7.0,0.2952794117647058,0.2946764705882352,0.2459016393442623,0.1475409836065573,0.2,0.2205882352941176,0.0441176470588235,1.75,0,0,0,1,18.0,0,0.0,0.0,0.0
9442,2022,Max Wagner,3B,sa3020415,0,Bench/Reserve,40,45.0,50.0,55.0,50.0,55.0,,,,,15.0,15.0,0.0,20.0,,1.0,60.0,2,,,,,,,,,,,,0.0,0,0,0,1,19.0,0,0.0,0.0,0.0
9441,2022,Reed Trimble,CF,sa3017180,0,Bench/Reserve,40,40.0,50.0,55.0,60.0,60.0,,,,,10.0,15.0,0.0,15.0,,2.0,55.0,1,94.0,80.0,0.0,3.0,0.3769042553191489,0.2542872340425531,0.2,0.025,0.48,0.2659574468085106,0.1276595744680851,0.0,0,0,0,2,21.0,0,0.0,0.0,0.0
8831,2022,Roberto Campos,RF,sa3014683,0,Bench/Reserve,40,50.0,55.0,60.0,40.0,50.0,,,,,30.0,30.0,-5.0,10.0,1.0,,50.0,2,155.0,136.0,8.0,3.0,0.2698774193548387,0.454716129032258,0.2279411764705882,0.213235294117647,0.4146341463414634,0.2645161290322581,0.1096774193548387,4.363636363636363,0,0,0,1,18.0,0,0.0,0.0,0.0
9024,2022,Ronald Hernandez,C,sa3015738,0,Bench/Reserve,40,50.0,40.0,45.0,30.0,55.0,,,,,25.0,20.0,0.0,15.0,,,55.0,2,170.0,134.0,3.0,3.0,0.3605235294117647,0.2053117647058823,0.208955223880597,0.1492537313432835,0.96875,0.188235294117647,0.1823529411764705,3.0,0,0,0,1,17.0,0,0.0,0.0,0.0
8385,2022,Ryan Clifford,RF,sa3020126,0,Bench/Reserve,40,55.0,60.0,60.0,30.0,45.0,,,,,30.0,35.0,-10.0,15.0,1.0,,40.0,2,,,,,,,,,,,,0.0,0,0,0,1,17.0,0,0.0,0.0,0.0
8295,2022,Sal Stewart,3B,31505,0,Bench/Reserve,40,55.0,55.0,60.0,30.0,45.0,,,,,30.0,30.0,-10.0,5.0,-2.0,-1.0,55.0,2,,,,,,,,,,,,0.0,0,0,0,1,17.0,0,0.0,0.0,0.0
9314,2022,Sammy Siani,RF,sa3010704,0,Bench/Reserve,40,40.0,45.0,50.0,55.0,50.0,,,,,10.0,15.0,0.0,20.0,-1.0,1.0,40.0,2,258.0,200.0,8.0,9.0,0.355360465116279,0.3991976744186046,0.215,0.175,0.8253968253968254,0.2441860465116279,0.2015503875968992,8.470588235294118,0,0,0,2,20.0,0,0.0,0.0,0.0
8792,2022,Samuel Zavala,CF,sa3015718,0,Bench/Reserve,40,60.0,45.0,50.0,50.0,50.0,,,,,35.0,25.0,0.0,20.0,1.0,1.0,60.0,1,235.0,195.0,3.0,11.0,0.3456553191489361,0.4250893617021276,0.2974358974358974,0.1897435897435897,0.8888888888888888,0.1531914893617021,0.1361702127659574,4.714285714285714,0,0,0,1,16.0,0,0.0,0.0,0.0
8297,2022,Sterlin Thompson,LF,sa3019999,0,Bench/Reserve,40,50.0,55.0,55.0,50.0,40.0,,,,,20.0,25.0,0.0,10.0,1.0,,55.0,2,,,,,,,,,,,,0.0,0,0,0,1,20.0,0,0.0,0.0,0.0
9063,2022,Tanner Murray,2B,sa3016805,0,Bench/Reserve,40,60.0,40.0,40.0,40.0,40.0,,,,,25.0,10.0,-5.0,10.0,,,40.0,2,175.0,155.0,4.0,4.0,0.40628,0.5952571428571428,0.3290322580645161,0.2258064516129032,0.5,0.1485714285714285,0.0742857142857142,4.0,0,0,1,3,21.0,0,0.0,0.0,0.0
8489,2022,Tanner Schobel,SS,sa3020009,0,Bench/Reserve,40,50.0,40.0,45.0,60.0,60.0,,,,,20.0,10.0,0.0,15.0,-1.0,2.0,60.0,1,,,,,,,,,,,,0.0,0,0,0,1,20.0,0,0.0,0.0,0.0
8210,2022,Thayron Liranzo,C,sa3015790,0,Bench/Reserve,40,40.0,50.0,55.0,30.0,40.0,,,,,20.0,30.0,0.0,10.0,1.0,,45.0,2,85.0,68.0,1.0,3.0,0.3418117647058823,0.3907058823529411,0.25,0.1029411764705882,0.7,0.2352941176470588,0.1647058823529411,1.5,0,0,0,1,17.0,0,0.0,0.0,0.0
8615,2022,Tony Blanco Jr.,1B,sa3019722,0,Bench/Reserve,40,40.0,60.0,70.0,30.0,40.0,,,,,20.0,35.0,-10.0,20.0,2.0,1.0,45.0,3,,,,,,,,,,,,0.0,0,0,0,1,16.0,0,0.0,0.0,0.0
9183,2022,Victor Acosta,SS,sa3015705,0,Bench/Reserve,40,45.0,45.0,50.0,60.0,60.0,,,,,25.0,25.0,0.0,15.0,-1.0,1.0,60.0,1,240.0,186.0,5.0,26.0,0.4315666666666666,0.507275,0.2849462365591398,0.1989247311827957,0.8444444444444444,0.1875,0.1583333333333333,8.387096774193548,0,0,0,1,17.0,0,0.0,0.0,0.0
8568,2022,William Bergolla,SS,sa3019777,0,Bench/Reserve,40,60.0,40.0,40.0,60.0,60.0,,,,,35.0,20.0,5.0,15.0,,2.0,55.0,1,,,,,,,,,,,,0.0,0,0,0,1,16.0,0,0.0,0.0,0.0
9352,2022,Yasser Mercedes,RF,sa3019557,0,Bench/Reserve,40,50.0,55.0,60.0,50.0,50.0,,,,,30.0,35.0,-5.0,20.0,1.0,,60.0,2,,,,,,,,,,,,0.0,0,0,0,1,16.0,0,0.0,0.0,0.0
9025,2022,Yerlin Confidan,RF,sa3015176,0,Bench/Reserve,40,35.0,60.0,70.0,40.0,50.0,,,,,15.0,35.0,-10.0,20.0,2.0,1.0,60.0,2,192.0,178.0,11.0,7.0,0.3167239583333333,0.4369635416666666,0.3146067415730337,0.2584269662921348,0.25,0.25,0.0625,8.555555555555555,0,0,0,1,18.0,0,0.0,0.0,0.0
9122,2022,Yohendrick Pinango,LF,sa3009539,0,Bench/Reserve,40,60.0,40.0,55.0,50.0,50.0,,,,,25.0,20.0,-5.0,20.0,-1.0,1.0,55.0,1,456.0,421.0,5.0,8.0,0.3277741228070175,0.369,0.2755344418052256,0.0973871733966745,0.4492753623188406,0.1513157894736842,0.0679824561403508,6.153846153846154,0,0,1,3,19.0,0,0.0,0.0,0.0
8535,2022,Yordany De Los Santos,SS,sa3018408,0,Bench/Reserve,40,45.0,50.0,55.0,45.0,45.0,,,,,25.0,30.0,0.0,15.0,1.0,1.0,50.0,2,,,,,,,,,,,,0.0,0,0,0,1,16.0,0,0.0,0.0,0.0
8223,2022,Alex Freeland,SS,31665,0,Bench/Reserve,35,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,0.0,0,0,0,1,19.0,0,,,
8419,2022,Austin Charles,3B,sa3020497,0,Bench/Reserve,35,,,,,,,,,,,,,,2.0,,,3,,,,,,,,,,,,0.0,0,0,0,1,17.0,0,,,
8511,2022,Cameron Cauley,SS,sa3017167,0,Bench/Reserve,35,45.0,30.0,35.0,60.0,60.0,,,,,20.0,10.0,0.0,15.0,-1.0,1.0,50.0,1,103.0,94.0,0.0,10.0,0.3058640776699029,0.341135922330097,0.2553191489361702,0.1276595744680851,0.2580645161290322,0.3009708737864077,0.0776699029126213,0.0,0,0,0,1,18.0,0,0.0,0.0,0.0
8450,2022,Carlos Jorge,CF,sa3016722,0,Bench/Reserve,35,60.0,30.0,35.0,60.0,50.0,,,,,35.0,10.0,5.0,10.0,-1.0,1.0,40.0,1,188.0,159.0,3.0,27.0,0.4286861702127659,0.5456542553191489,0.3459119496855345,0.2327044025157232,0.75,0.1702127659574468,0.1276595744680851,5.4,0,0,0,1,17.0,0,0.0,0.0,0.0
9297,2022,Chris Campos,SP,sa3020396,0,Bench/Reserve,35,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,0.0,0,0,0,1,20.0,0,,,
8928,2022,Christian Cerda,C,sa3015623,0,Bench/Reserve,35,45.0,40.0,55.0,20.0,45.0,,,,,25.0,20.0,0.0,15.0,-1.0,-1.0,45.0,2,164.0,133.0,1.0,5.0,0.346280487804878,0.2809634146341463,0.2180451127819548,0.1203007518796992,1.0,0.1524390243902439,0.1524390243902439,1.6666666666666667,0,0,0,1,18.0,0,0.0,0.0,0.0
9152,2022,Darren Baker,2B,29912,0,Bench/Reserve,35,55.0,35.0,35.0,55.0,50.0,,,,,20.0,5.0,0.0,10.0,,1.0,40.0,2,,,,,,,,,,,,0.0,0,0,0,1,,0,0.0,0.0,0.0
9205,2022,David McCabe,3B,sa3019964,0,Bench/Reserve,35,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,0.0,0,0,0,1,21.0,0,,,
8520,2022,Dominic Keegan,1B,sa3020194,0,Bench/Reserve,35,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,0.0,0,0,0,1,20.0,0,,,
8371,2022,Héctor  Rodríguez,RF,sa3015828,0,Bench/Reserve,35,60.0,30.0,30.0,45.0,50.0,,,,,35.0,10.0,0.0,20.0,-2.0,,40.0,1,141.0,123.0,3.0,6.0,0.4018368794326241,0.5475673758865248,0.3008130081300813,0.1707317073170731,0.7647058823529411,0.1205673758865248,0.0921985815602836,4.0,0,0,0,1,17.0,0,0.0,0.0,0.0
8975,2022,Henry Bolte,RF,sa3020006,0,Bench/Reserve,35,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,0.0,0,0,0,1,17.0,0,,,
8232,2022,Jacob Reimer,3B,sa3020416,0,Bench/Reserve,35,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,0.0,0,0,0,1,17.0,0,,,
9281,2022,Jake Fox,CF,sa3017734,0,Bench/Reserve,35,55.0,35.0,45.0,45.0,45.0,,,,,30.0,15.0,0.0,15.0,,,45.0,2,49.0,42.0,0.0,7.0,0.5066326530612244,0.4704081632653061,0.4047619047619047,0.0238095238095238,0.6666666666666666,0.1836734693877551,0.1224489795918367,0.0,0,0,0,1,18.0,0,0.0,0.0,0.0
8525,2022,Luis Baez,1B,sa3018482,0,Bench/Reserve,35,50.0,60.0,60.0,40.0,50.0,,,,,30.0,35.0,0.0,20.0,1.0,,55.0,3,,,,,,,,,,,,0.0,0,0,0,1,17.0,0,0.0,0.0,0.0
9303,2022,Matthew Wood,C,sa3019924,0,Bench/Reserve,35,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,0.0,0,0,0,1,20.0,0,,,
8412,2022,Nathan Martorella,1B,sa3019978,0,Bench/Reserve,35,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,0.0,0,0,0,1,20.0,0,,,
8293,2022,Nelson Rada,CF,sa3018421,0,Bench/Reserve,35,,,,,,,,,,,,,,1.0,,,3,,,,,,,,,,,,0.0,0,0,0,1,15.0,0,,,
8805,2022,Spencer Packard,LF,sa3016803,0,Bench/Reserve,35,55.0,45.0,50.0,30.0,40.0,,,,,20.0,15.0,0.0,10.0,,,40.0,2,145.0,124.0,3.0,2.0,0.3685241379310344,0.4283448275862068,0.2580645161290322,0.1209677419354838,0.8,0.1379310344827586,0.1103448275862069,2.4,0,0,0,2,23.0,0,0.0,0.0,0.0
9066,2022,Tsung-Che Cheng,SS,28344,0,Bench/Reserve,35,60.0,20.0,20.0,60.0,50.0,,,,,25.0,0.0,0.0,10.0,-2.0,,55.0,1,157.0,122.0,4.0,16.0,0.3879808917197452,0.4668535031847133,0.3114754098360656,0.180327868852459,2.142857142857143,0.0891719745222929,0.1910828025477707,6.4,0,0,0,1,19.0,0,0.0,0.0,0.0
8286,2022,Xavier Isaac,1B,sa3020498,0,Bench/Reserve,35,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,0.0,0,0,0,1,17.0,0,,,
8183,2023,Carson Williams,SS,30038,2,MLB Regular+,55,35.0,60.0,60.0,55.0,70.0,,,,,5.0,35.0,0.0,10.0,1.0,1.0,70.0,3,,,,,,,,,,,,0.0,0,0,0,1,19.0,10,-15.0,10.0,0.0
8218,2023,Ethan Salas,C,sa3020881,2,MLB Regular+,55,55.0,60.0,60.0,40.0,60.0,,,,,30.0,40.0,-10.0,15.0,2.0,1.0,60.0,2,,,,,,,,,,,,0.0,0,0,0,1,16.0,0,0.0,0.0,0.0
8719,2023,Miguel Bleis,CF,sa3016834,2,MLB Regular+,55,50.0,65.0,70.0,50.0,50.0,,,,,30.0,40.0,0.0,20.0,1.0,1.0,55.0,3,167.0,153.0,5.0,18.0,0.3146946107784431,0.4367604790419161,0.3006535947712418,0.2418300653594771,0.2222222222222222,0.2694610778443114,0.059880239520958,7.826086956521739,0,0,0,1,18.0,5,0.0,5.0,0.0
8390,2023,Termarr Johnson,2B,sa3020214,2,MLB Regular+,55,60.0,55.0,60.0,40.0,45.0,,,,,35.0,30.0,-10.0,15.0,-1.0,2.0,50.0,1,82.0,63.0,1.0,6.0,0.2784878048780487,0.299670731707317,0.2222222222222222,0.1428571428571428,0.7619047619047619,0.2560975609756097,0.1951219512195122,1.7142857142857142,0,0,0,2,18.0,0,0.0,0.0,0.0
8336,2023,Cam Collier,3B,sa3020131,2,MLB Regular+,50,45.0,70.0,70.0,30.0,60.0,,,,,25.0,50.0,-10.0,15.0,-1.0,1.0,70.0,2,35.0,27.0,2.0,0.0,0.4636,0.4134571428571428,0.3703703703703703,0.2592592592592592,1.1666666666666667,0.1714285714285714,0.2,0.0,0,0,0,1,17.0,5,-5.0,15.0,-10.0
8332,2023,Drew Gilbert,CF,31545,2,MLB Regular+,50,50.0,50.0,55.0,60.0,50.0,,,,,5.0,10.0,0.0,5.0,1.0,1.0,60.0,1,39.0,32.0,2.0,6.0,0.3631538461538461,0.6441794871794871,0.3125,0.21875,2.0,0.0512820512820512,0.1025641025641025,3.0,0,0,0,2,21.0,5,-10.0,10.0,0.0
8781,2023,Druw Jones,CF,sa3020676,2,MLB Regular+,50,50.0,70.0,70.0,60.0,60.0,,,,,30.0,50.0,0.0,15.0,2.0,2.0,50.0,3,,,,,,,,,,,,0.0,0,0,0,1,18.0,0,0.0,0.0,0.0
8212,2023,Harry Ford,C,29958,2,MLB Regular+,50,40.0,50.0,60.0,60.0,45.0,,,,,10.0,20.0,0.0,15.0,1.0,1.0,60.0,1,,,,,,,,,,,,0.0,0,0,0,1,19.0,5,-10.0,-5.0,0.0
8355,2023,James Triantos,2B,sa3017295,2,MLB Regular+,50,60.0,50.0,50.0,50.0,40.0,,,,,25.0,20.0,0.0,10.0,-1.0,,40.0,2,504.0,456.0,7.0,20.0,0.3358392857142857,0.3535416666666666,0.2719298245614035,0.1140350877192982,0.4814814814814814,0.1607142857142857,0.0773809523809523,10.37037037037037,0,0,0,2,19.0,0,-10.0,-5.0,0.0
8642,2023,Justin Foscue,1B,27501,2,MLB Regular+,50,70.0,40.0,45.0,30.0,30.0,,,,,0.0,5.0,0.0,0.0,,-1.0,30.0,1,,,,,,,,,,,,0.0,0,0,0,1,23.0,5,25.0,-10.0,0.0
8213,2023,Kevin Alcántara,CF,25971,2,MLB Regular+,50,35.0,60.0,70.0,50.0,50.0,,,,,5.0,40.0,-5.0,10.0,2.0,1.0,55.0,3,,,,,,,,,,,,0.0,0,0,0,1,19.0,0,-5.0,0.0,0.0
8176,2023,Max Clark,CF,sa3022683,2,MLB Regular+,50,70.0,45.0,45.0,70.0,50.0,,,,,45.0,25.0,0.0,10.0,1.0,1.0,40.0,1,,,,,,,,,,,,0.0,0,0,0,1,17.0,0,0.0,0.0,0.0
8364,2023,Nick Yorke,2B,27504,2,MLB Regular+,50,50.0,55.0,55.0,45.0,40.0,,,,,10.0,15.0,0.0,10.0,-1.0,-1.0,40.0,2,,,,,,,,,,,,0.0,0,0,0,1,20.0,0,-10.0,5.0,0.0
8175,2023,Sebastian Walcott,SS,sa3021069,2,MLB Regular+,50,40.0,70.0,70.0,50.0,60.0,,,,,20.0,45.0,-10.0,25.0,2.0,2.0,60.0,3,,,,,,,,,,,,0.0,0,0,0,1,16.0,0,0.0,0.0,0.0
8406,2023,Tommy Troy,SS,sa3022561,2,MLB Regular+,50,60.0,45.0,50.0,80.0,50.0,,,,,25.0,15.0,0.0,10.0,-1.0,1.0,40.0,1,,,,,,,,,,,,0.0,0,0,0,1,20.0,0,0.0,0.0,0.0
8199,2023,Walker Jenkins,LF,sa3022894,2,MLB Regular+,50,55.0,60.0,60.0,40.0,50.0,,,,,30.0,40.0,-5.0,20.0,2.0,1.0,45.0,2,,,,,,,,,,,,0.0,0,0,0,1,17.0,0,0.0,0.0,0.0
9433,2023,Yiddi Cappe,LF,sa3015515,2,MLB Regular+,50,55.0,45.0,55.0,60.0,55.0,,,,,25.0,15.0,5.0,10.0,2.0,1.0,60.0,3,299.0,276.0,9.0,13.0,0.3745451505016722,0.4925618729096989,0.2898550724637681,0.1485507246376811,0.3658536585365853,0.1371237458193979,0.0501672240802675,10.636363636363637,0,0,0,2,19.0,5,5.0,-5.0,5.0
8979,2023,Abimelec  Ortiz,1B,sa3016926,1,Part-Time,45,50.0,60.0,60.0,20.0,50.0,,,,,15.0,25.0,0.0,20.0,-1.0,-1.0,50.0,2,331.0,292.0,11.0,6.0,0.2739667673716012,0.3154803625377643,0.2260273972602739,0.1541095890410959,0.3440860215053763,0.2809667673716012,0.0966767371601208,7.764705882352941,0,0,0,2,20.0,0,0.0,0.0,0.0
9257,2023,Aeverson Arteaga,SS,sa3014707,1,Part-Time,45,40.0,45.0,50.0,55.0,50.0,,,,,10.0,20.0,0.0,10.0,1.0,1.0,60.0,2,565.0,503.0,14.0,11.0,0.3357522123893805,0.4198424778761061,0.2703777335984095,0.1610337972166998,0.3161290322580645,0.2743362831858407,0.0867256637168141,12.32,0,0,0,2,19.0,0,0.0,0.0,-5.0
8180,2023,Aidan Miller,SS,sa3022609,1,Part-Time,45,45.0,60.0,70.0,40.0,50.0,,,,,25.0,35.0,0.0,20.0,2.0,1.0,55.0,3,,,,,,,,,,,,0.0,0,0,0,1,18.0,0,0.0,0.0,0.0
8206,2023,Arjun Nimmala,SS,sa3022892,1,Part-Time,45,40.0,60.0,70.0,40.0,50.0,,,,,20.0,35.0,-5.0,10.0,2.0,1.0,55.0,2,,,,,,,,,,,,0.0,0,0,0,1,16.0,0,0.0,0.0,0.0
8267,2023,Blake Mitchell,C,sa3022756,1,Part-Time,45,40.0,55.0,60.0,40.0,45.0,,,,,20.0,30.0,-5.0,15.0,2.0,1.0,60.0,2,,,,,,,,,,,,0.0,0,0,0,1,17.0,0,0.0,0.0,0.0
8798,2023,Brando Mayea,CF,sa3020679,1,Part-Time,45,55.0,55.0,50.0,60.0,60.0,,,,,30.0,30.0,0.0,15.0,1.0,1.0,60.0,1,,,,,,,,,,,,0.0,0,0,0,1,16.0,0,0.0,0.0,0.0
8301,2023,Brayden Taylor,3B,sa3022921,1,Part-Time,45,40.0,50.0,55.0,50.0,60.0,,,,,10.0,15.0,0.0,25.0,1.0,1.0,60.0,2,,,,,,,,,,,,0.0,0,0,0,1,20.0,0,0.0,0.0,0.0
8279,2023,Brice Matthews,2B,33280,1,Part-Time,45,35.0,50.0,60.0,60.0,45.0,,,,,5.0,15.0,0.0,15.0,1.0,1.0,60.0,2,,,,,,,,,,,,0.0,0,0,0,1,20.0,0,0.0,0.0,0.0
9040,2023,Brock Wilken,3B,sa3022499,1,Part-Time,45,40.0,70.0,80.0,40.0,40.0,,,,,10.0,35.0,0.0,10.0,-1.0,-1.0,60.0,2,,,,,,,,,,,,0.0,0,0,0,1,20.0,0,0.0,0.0,0.0
8185,2023,Bryce Eldridge,1B,33390,1,Part-Time,45,40.0,60.0,70.0,30.0,50.0,,,,,20.0,35.0,-10.0,20.0,2.0,,60.0,3,,,,,,,,,,,,0.0,0,0,0,1,17.0,0,0.0,0.0,0.0
8511,2023,Cameron Cauley,SS,sa3017167,1,Part-Time,45,35.0,50.0,55.0,80.0,70.0,,,,,5.0,15.0,0.0,25.0,-1.0,2.0,50.0,1,331.0,287.0,2.0,38.0,0.2693867069486404,0.2350422960725075,0.2090592334494773,0.0801393728222996,0.4175824175824176,0.2749244712990936,0.1148036253776435,3.8,0,0,0,2,19.0,10,-10.0,20.0,20.0
8211,2023,Carter Jensen,C,29478,1,Part-Time,45,30.0,45.0,55.0,40.0,50.0,,,,,10.0,20.0,-5.0,10.0,1.0,,60.0,2,,,,,,,,,,,,0.0,0,0,0,1,18.0,5,-10.0,-5.0,10.0
8935,2023,Chase Davis,CF,sa3022426,1,Part-Time,45,50.0,55.0,60.0,50.0,50.0,,,,,20.0,20.0,0.0,20.0,1.0,1.0,45.0,2,,,,,,,,,,,,0.0,0,0,0,1,20.0,0,0.0,0.0,0.0
8217,2023,Chase DeLauter,RF,sa3021053,1,Part-Time,45,55.0,55.0,60.0,40.0,55.0,,,,,20.0,20.0,-5.0,20.0,-1.0,-1.0,60.0,2,,,,,,,,,,,,0.0,0,0,0,1,20.0,0,0.0,0.0,0.0
8709,2023,Colin Houck,SS,sa3022964,1,Part-Time,45,40.0,55.0,60.0,55.0,50.0,,,,,20.0,35.0,0.0,20.0,1.0,1.0,60.0,1,,,,,,,,,,,,0.0,0,0,0,1,17.0,0,0.0,0.0,0.0
8177,2023,Colt Emerson,SS,sa3022923,1,Part-Time,45,55.0,45.0,45.0,50.0,50.0,,,,,30.0,25.0,0.0,10.0,,,55.0,2,,,,,,,,,,,,0.0,0,0,0,1,16.0,0,0.0,0.0,0.0
8225,2023,Cooper Pratt,SS,sa3022867,1,Part-Time,45,50.0,55.0,55.0,40.0,55.0,,,,,25.0,35.0,0.0,20.0,1.0,,50.0,2,,,,,,,,,,,,0.0,0,0,0,1,17.0,0,0.0,0.0,0.0
8694,2023,Cristhian Vaquero,CF,sa3018403,1,Part-Time,45,45.0,55.0,60.0,60.0,50.0,,,,,25.0,35.0,0.0,20.0,2.0,2.0,60.0,3,216.0,176.0,1.0,17.0,0.3746527777777777,0.4337592592592592,0.2556818181818182,0.0852272727272727,0.868421052631579,0.1759259259259259,0.1527777777777778,1.8888888888888888,0,0,0,1,17.0,0,-5.0,-5.0,5.0
8835,2023,Cristian Hernandez,SS,sa3015696,1,Part-Time,45,35.0,50.0,60.0,55.0,50.0,,,,,15.0,25.0,0.0,10.0,2.0,1.0,50.0,3,175.0,157.0,3.0,6.0,0.3444685714285714,0.4002114285714285,0.2611464968152866,0.0955414012738853,0.2452830188679245,0.3028571428571429,0.0742857142857142,4.0,0,0,0,1,18.0,-5,-5.0,-5.0,0.0
9139,2023,Cristofer Torin,2B,sa3018938,1,Part-Time,45,70.0,40.0,40.0,40.0,50.0,,,,,45.0,20.0,0.0,10.0,,1.0,45.0,1,202.0,159.0,0.0,21.0,0.4443514851485148,0.4026386138613861,0.3333333333333333,0.10062893081761,1.85,0.099009900990099,0.1831683168316831,0.0,0,0,0,1,17.0,0,0.0,0.0,0.0
